file,FFT_1
date,2020-Jun-23 17:02:11.404002
desc,
note,
ch_name,Ch2
ch_type,Auto Spectrum
x_unit,Hz
y_unit,g^2
window,Hann,1.000000e+000
weighting,None
detection,rms
overall,3.813525e-001 rms
ref_ch_name,
ref_ch_id,
ref_y_unit,
db_ref,1.000000e+000
slice,Off,0.000000e+000,
rpm,0.000000e+000
time,2020-Jun-23 17:03:11.804002
data
x,y,y(dB)
1.323750e+003,4.627197e-006,-1.066936e+002
1.325000e+003,4.374570e-007,-1.271813e+002
1.326250e+003,2.060070e-005,-9.372236e+001
1.327500e+003,2.135495e-005,-9.341003e+001
1.328750e+003,1.192219e-006,-1.184729e+002
1.330000e+003,2.268538e-006,-1.128851e+002
1.331250e+003,4.054486e-006,-1.078413e+002
1.332500e+003,2.314003e-005,-9.271272e+001
1.333750e+003,5.113066e-006,-1.058264e+002
1.335000e+003,5.631350e-007,-1.249878e+002
1.336250e+003,5.419120e-006,-1.053214e+002
1.337500e+003,4.027949e-006,-1.078983e+002
1.338750e+003,2.713859e-007,-1.313283e+002
1.340000e+003,3.336665e-006,-1.095337e+002
1.341250e+003,1.553505e-004,-7.617375e+001
1.342500e+003,3.485948e-004,-6.915358e+001
1.343750e+003,5.021261e-005,-8.598374e+001
1.345000e+003,3.530608e-006,-1.090430e+002
1.346250e+003,1.802130e-005,-9.488428e+001
1.347500e+003,5.485019e-006,-1.052164e+002
1.348750e+003,3.496411e-005,-8.912755e+001
1.350000e+003,3.420922e-005,-8.931714e+001
1.351250e+003,9.960205e-007,-1.200346e+002
1.352500e+003,5.619238e-006,-1.050065e+002
1.353750e+003,4.490202e-006,-1.069547e+002
1.355000e+003,1.575612e-005,-9.605102e+001
1.356250e+003,1.320123e-006,-1.175877e+002
1.357500e+003,1.812792e-005,-9.483304e+001
1.358750e+003,1.107377e-005,-9.911409e+001
1.360000e+003,2.768873e-006,-1.111539e+002
1.361250e+003,1.171148e-005,-9.862776e+001
1.362500e+003,2.497108e-005,-9.205125e+001
1.363750e+003,5.104459e-006,-1.058410e+002
1.365000e+003,1.082901e-005,-9.930823e+001
1.366250e+003,6.307682e-006,-1.040026e+002
1.367500e+003,8.117813e-006,-1.018112e+002
1.368750e+003,3.826708e-005,-8.834349e+001
1.370000e+003,2.921790e-005,-9.068702e+001
1.371250e+003,5.077649e-005,-8.588675e+001
1.372500e+003,9.209067e-005,-8.071569e+001
1.373750e+003,2.427944e-007,-1.322952e+002
1.375000e+003,3.734884e-005,-8.855446e+001
1.376250e+003,4.758686e-005,-8.645026e+001
1.377500e+003,2.928221e-005,-9.066792e+001
1.378750e+003,9.202962e-005,-8.072145e+001
1.380000e+003,4.431828e-006,-1.070683e+002
1.381250e+003,1.691830e-005,-9.543287e+001
1.382500e+003,7.662216e-006,-1.023129e+002
1.383750e+003,1.199748e-005,-9.841820e+001
1.385000e+003,2.171363e-005,-9.326535e+001
1.386250e+003,3.527096e-006,-1.090517e+002
1.387500e+003,2.256369e-006,-1.129318e+002
1.388750e+003,2.552117e-005,-9.186199e+001
1.390000e+003,1.409586e-005,-9.701817e+001
1.391250e+003,3.838745e-007,-1.283162e+002
1.392500e+003,1.074496e-005,-9.937590e+001
1.393750e+003,3.979376e-005,-8.800370e+001
1.395000e+003,1.517152e-005,-9.637942e+001
1.396250e+003,1.436549e-005,-9.685359e+001
1.397500e+003,4.307607e-005,-8.731528e+001
1.398750e+003,1.057063e-005,-9.951798e+001
1.400000e+003,1.038383e-005,-9.967285e+001
1.401250e+003,1.291910e-004,-7.777536e+001
1.402500e+003,9.925682e-005,-8.006479e+001
1.403750e+003,3.696028e-005,-8.864529e+001
1.405000e+003,3.370275e-005,-8.944669e+001
1.406250e+003,5.290433e-007,-1.255302e+002
1.407500e+003,1.015990e-005,-9.986221e+001
1.408750e+003,7.043075e-007,-1.230448e+002
1.410000e+003,2.142964e-005,-9.337970e+001
1.411250e+003,6.582265e-005,-8.363249e+001
1.412500e+003,1.169527e-004,-7.863979e+001
1.413750e+003,1.625402e-004,-7.578078e+001
1.415000e+003,1.016081e-004,-7.986144e+001
1.416250e+003,2.294475e-005,-9.278633e+001
1.417500e+003,6.805042e-006,-1.033434e+002
1.418750e+003,3.118108e-005,-9.012218e+001
1.420000e+003,1.844396e-005,-9.468292e+001
1.421250e+003,1.578692e-005,-9.603405e+001
1.422500e+003,3.265740e-005,-8.972037e+001
1.423750e+003,8.290166e-006,-1.016287e+002
1.425000e+003,5.169655e-006,-1.057308e+002
1.426250e+003,1.633239e-006,-1.157390e+002
1.427500e+003,1.539998e-005,-9.624959e+001
1.428750e+003,8.165373e-006,-1.017605e+002
1.430000e+003,1.666262e-005,-9.556513e+001
1.431250e+003,2.532066e-004,-7.193050e+001
1.432500e+003,1.447469e-004,-7.678782e+001
1.433750e+003,2.861472e-006,-1.108682e+002
1.435000e+003,4.982313e-007,-1.260514e+002
1.436250e+003,6.460184e-006,-1.037951e+002
1.437500e+003,9.036444e-007,-1.208800e+002
1.438750e+003,9.174097e-006,-1.007487e+002
1.440000e+003,4.401925e-007,-1.271271e+002
1.441250e+003,8.923731e-006,-1.009891e+002
1.442500e+003,1.881287e-005,-9.451090e+001
1.443750e+003,1.173174e-005,-9.861275e+001
1.445000e+003,1.238518e-006,-1.181420e+002
1.446250e+003,4.672472e-006,-1.066091e+002
1.447500e+003,1.176892e-005,-9.858527e+001
1.448750e+003,1.535542e-005,-9.627477e+001
1.450000e+003,1.585527e-005,-9.599653e+001
1.451250e+003,1.020308e-005,-9.982537e+001
1.452500e+003,8.847567e-007,-1.210635e+002
1.453750e+003,4.046218e-006,-1.078590e+002
1.455000e+003,2.259506e-006,-1.129197e+002
1.456250e+003,4.154824e-006,-1.076289e+002
1.457500e+003,3.026582e-006,-1.103810e+002
1.458750e+003,8.446126e-006,-1.014668e+002
1.460000e+003,1.466253e-005,-9.667582e+001
1.461250e+003,4.949968e-005,-8.610795e+001
1.462500e+003,3.499459e-005,-8.911998e+001
1.463750e+003,6.556352e-006,-1.036668e+002
1.465000e+003,5.453911e-006,-1.052658e+002
1.466250e+003,2.400898e-006,-1.123925e+002
1.467500e+003,2.476696e-005,-9.212255e+001
1.468750e+003,4.212731e-005,-8.750872e+001
1.470000e+003,1.177600e-005,-9.858004e+001
1.471250e+003,7.202444e-006,-1.028504e+002
1.472500e+003,2.650400e-005,-9.153377e+001
1.473750e+003,1.270672e-005,-9.791933e+001
1.475000e+003,3.766962e-006,-1.084802e+002
1.476250e+003,2.097175e-006,-1.135673e+002
1.477500e+003,3.604656e-006,-1.088627e+002
1.478750e+003,9.747158e-007,-1.202224e+002
1.480000e+003,5.050924e-006,-1.059326e+002
1.481250e+003,3.006404e-005,-9.043905e+001
1.482500e+003,3.389218e-005,-8.939801e+001
1.483750e+003,2.334686e-006,-1.126354e+002
1.485000e+003,1.014114e-005,-9.987827e+001
1.486250e+003,1.360614e-005,-9.732530e+001
1.487500e+003,1.626562e-005,-9.577459e+001
1.488750e+003,2.382262e-005,-9.246021e+001
1.490000e+003,1.696731e-004,-7.540774e+001
1.491250e+003,5.040006e-004,-6.595138e+001
1.492500e+003,1.127456e-004,-7.895801e+001
1.493750e+003,8.082319e-006,-1.018493e+002
1.495000e+003,5.517859e-006,-1.051646e+002
1.496250e+003,3.388864e-007,-1.293989e+002
1.497500e+003,2.404298e-006,-1.123802e+002
1.498750e+003,3.041996e-006,-1.103368e+002
1.500000e+003,7.189926e-005,-8.286551e+001
1.501250e+003,1.394319e-004,-7.711276e+001
1.502500e+003,1.069691e-005,-9.941483e+001
1.503750e+003,2.194369e-005,-9.317381e+001
1.505000e+003,8.955626e-006,-1.009581e+002
1.506250e+003,2.046597e-006,-1.137794e+002
1.507500e+003,9.694710e-007,-1.202693e+002
1.508750e+003,5.694107e-006,-1.048915e+002
1.510000e+003,1.051139e-004,-7.956680e+001
1.511250e+003,5.409913e-004,-6.533619e+001
1.512500e+003,1.632950e-004,-7.574054e+001
1.513750e+003,8.820016e-007,-1.210906e+002
1.515000e+003,2.090390e-005,-9.359545e+001
1.516250e+003,1.394914e-005,-9.710905e+001
1.517500e+003,1.379884e-004,-7.720315e+001
1.518750e+003,3.556518e-004,-6.897950e+001
1.520000e+003,9.667185e-003,-4.029400e+001
1.521250e+003,3.166455e-002,-2.998853e+001
1.522500e+003,5.693498e-003,-4.489242e+001
1.523750e+003,5.867950e-004,-6.463027e+001
1.525000e+003,8.659127e-005,-8.125052e+001
1.526250e+003,3.840196e-005,-8.831293e+001
1.527500e+003,1.317953e-005,-9.760200e+001
1.528750e+003,4.001131e-006,-1.079563e+002
1.530000e+003,5.743910e-004,-6.481585e+001
1.531250e+003,1.064897e-003,-5.945385e+001
1.532500e+003,1.907432e-005,-9.439102e+001
1.533750e+003,1.757431e-004,-7.510243e+001
1.535000e+003,2.196630e-004,-7.316486e+001
1.536250e+003,2.161893e-004,-7.330332e+001
1.537500e+003,2.357796e-004,-7.254988e+001
1.538750e+003,1.099700e-004,-7.917452e+001
1.540000e+003,2.148849e-005,-9.335588e+001
1.541250e+003,1.217089e-004,-7.829355e+001
1.542500e+003,4.692401e-005,-8.657210e+001
1.543750e+003,1.586303e-005,-9.599228e+001
1.545000e+003,3.195404e-005,-8.990948e+001
1.546250e+003,8.461082e-005,-8.145148e+001
1.547500e+003,3.157981e-005,-9.001181e+001
1.548750e+003,7.739213e-005,-8.222606e+001
1.550000e+003,9.249534e-004,-6.067760e+001
1.551250e+003,1.298644e-003,-5.773020e+001
1.552500e+003,1.159374e-004,-7.871553e+001
1.553750e+003,2.922072e-005,-9.068618e+001
1.555000e+003,4.620530e-005,-8.670616e+001
1.556250e+003,3.892185e-005,-8.819613e+001
1.557500e+003,4.494166e-005,-8.694702e+001
1.558750e+003,8.176470e-005,-8.174868e+001
1.560000e+003,1.801983e-004,-7.488499e+001
1.561250e+003,1.215156e-004,-7.830736e+001
1.562500e+003,3.802500e-006,-1.083986e+002
1.563750e+003,3.782267e-005,-8.844496e+001
1.565000e+003,9.160142e-005,-8.076196e+001
1.566250e+003,1.318356e-004,-7.759934e+001
1.567500e+003,4.727451e-005,-8.650746e+001
1.568750e+003,1.071495e-004,-7.940019e+001
1.570000e+003,2.958586e-004,-7.057832e+001
1.571250e+003,6.789578e-005,-8.336314e+001
1.572500e+003,1.573711e-005,-9.606150e+001
1.573750e+003,2.939940e-005,-9.063323e+001
1.575000e+003,1.167260e-005,-9.865665e+001
1.576250e+003,6.495047e-007,-1.237484e+002
1.577500e+003,7.376970e-006,-1.026424e+002
1.578750e+003,1.934149e-005,-9.427020e+001
1.580000e+003,6.594470e-005,-8.361640e+001
1.581250e+003,3.417013e-005,-8.932707e+001
1.582500e+003,1.622116e-005,-9.579836e+001
1.583750e+003,8.737279e-008,-1.411725e+002
1.585000e+003,2.042958e-005,-9.379481e+001
1.586250e+003,1.093769e-005,-9.922149e+001
1.587500e+003,2.523065e-005,-9.196143e+001
1.588750e+003,6.108694e-005,-8.428103e+001
1.590000e+003,7.822126e-005,-8.213350e+001
1.591250e+003,6.882504e-005,-8.324507e+001
1.592500e+003,1.940558e-005,-9.424147e+001
1.593750e+003,3.278161e-006,-1.096874e+002
1.595000e+003,3.148764e-006,-1.100372e+002
1.596250e+003,7.838765e-007,-1.221150e+002
1.597500e+003,4.817895e-006,-1.063429e+002
1.598750e+003,2.792522e-006,-1.110801e+002
1.600000e+003,4.386313e-007,-1.271580e+002
1.601250e+003,1.107165e-005,-9.911575e+001
1.602500e+003,7.562206e-006,-1.024270e+002
1.603750e+003,1.902407e-005,-9.441393e+001
1.605000e+003,1.592259e-006,-1.159597e+002
1.606250e+003,1.612146e-006,-1.158519e+002
1.607500e+003,1.618402e-006,-1.158183e+002
1.608750e+003,4.860696e-006,-1.062660e+002
1.610000e+003,1.931417e-005,-9.428248e+001
1.611250e+003,2.627116e-005,-9.161042e+001
1.612500e+003,1.255389e-006,-1.180244e+002
1.613750e+003,1.835818e-006,-1.147234e+002
1.615000e+003,9.620603e-006,-1.003360e+002
1.616250e+003,3.822104e-005,-8.835395e+001
1.617500e+003,2.881700e-005,-9.080702e+001
1.618750e+003,1.304486e-005,-9.769121e+001
1.620000e+003,2.727282e-005,-9.128540e+001
1.621250e+003,2.135296e-005,-9.341084e+001
1.622500e+003,1.966450e-006,-1.141263e+002
1.623750e+003,9.201747e-007,-1.207226e+002
1.625000e+003,2.800097e-006,-1.110565e+002
1.626250e+003,4.529867e-006,-1.068783e+002
1.627500e+003,1.112148e-006,-1.190767e+002
1.628750e+003,8.116117e-006,-1.018130e+002
1.630000e+003,2.458616e-005,-9.218619e+001
1.631250e+003,6.560627e-005,-8.366109e+001
1.632500e+003,5.838410e-006,-1.046741e+002
1.633750e+003,2.123931e-005,-9.345719e+001
1.635000e+003,1.426522e-005,-9.691443e+001
1.636250e+003,4.598147e-006,-1.067483e+002
1.637500e+003,8.417956e-006,-1.014959e+002
1.638750e+003,6.061482e-006,-1.043484e+002
1.640000e+003,1.830295e-004,-7.474958e+001
1.641250e+003,1.770756e-004,-7.503682e+001
1.642500e+003,4.192918e-006,-1.075497e+002
1.643750e+003,6.598521e-006,-1.036111e+002
1.645000e+003,2.568449e-006,-1.118066e+002
1.646250e+003,1.976081e-005,-9.408390e+001
1.647500e+003,2.068903e-005,-9.368520e+001
1.648750e+003,2.720602e-005,-9.130670e+001
1.650000e+003,5.071955e-005,-8.589649e+001
1.651250e+003,4.952110e-005,-8.610419e+001
1.652500e+003,2.597894e-005,-9.170757e+001
1.653750e+003,8.158201e-006,-1.017681e+002
1.655000e+003,1.606075e-005,-9.588468e+001
1.656250e+003,7.980651e-006,-1.019592e+002
1.657500e+003,1.330864e-005,-9.751733e+001
1.658750e+003,5.701238e-006,-1.048806e+002
1.660000e+003,5.512616e-005,-8.517284e+001
1.661250e+003,1.286957e-004,-7.780872e+001
1.662500e+003,4.990986e-005,-8.603627e+001
1.663750e+003,3.870417e-005,-8.824485e+001
1.665000e+003,2.897595e-005,-9.075925e+001
1.666250e+003,9.395153e-007,-1.205419e+002
1.667500e+003,1.696208e-007,-1.354104e+002
1.668750e+003,2.771260e-005,-9.114645e+001
1.670000e+003,1.979375e-004,-7.406944e+001
1.671250e+003,5.591502e-005,-8.504943e+001
1.672500e+003,1.797400e-004,-7.490711e+001
1.673750e+003,1.746809e-004,-7.515509e+001
1.675000e+003,2.020797e-004,-7.388955e+001
1.676250e+003,3.629137e-004,-6.880393e+001
1.677500e+003,4.122503e-004,-6.769678e+001
1.678750e+003,2.472795e-004,-7.213624e+001
1.680000e+003,1.681710e-004,-7.548498e+001
1.681250e+003,8.824103e-005,-8.108659e+001
1.682500e+003,5.789467e-005,-8.474723e+001
1.683750e+003,4.893049e-005,-8.620841e+001
1.685000e+003,7.707817e-005,-8.226137e+001
1.686250e+003,5.960456e-005,-8.449441e+001
1.687500e+003,3.391140e-005,-8.939308e+001
1.688750e+003,4.872742e-005,-8.624453e+001
1.690000e+003,2.359045e-004,-7.254528e+001
1.691250e+003,1.202854e-004,-7.839574e+001
1.692500e+003,3.035444e-005,-9.035556e+001
1.693750e+003,2.745938e-006,-1.112262e+002
1.695000e+003,6.113431e-005,-8.427430e+001
1.696250e+003,7.811589e-005,-8.214521e+001
1.697500e+003,5.315190e-005,-8.548962e+001
1.698750e+003,2.243559e-004,-7.298125e+001
1.700000e+003,5.897564e-004,-6.458655e+001
1.701250e+003,2.556252e-004,-7.184793e+001
1.702500e+003,1.074458e-005,-9.937621e+001
1.703750e+003,7.661567e-005,-8.231365e+001
1.705000e+003,7.202813e-005,-8.284996e+001
1.706250e+003,3.967133e-005,-8.803046e+001
1.707500e+003,3.576480e-005,-8.893088e+001
1.708750e+003,6.606960e-007,-1.236000e+002
1.710000e+003,5.047710e-004,-6.593811e+001
1.711250e+003,5.340373e-004,-6.544857e+001
1.712500e+003,1.130148e-004,-7.893730e+001
1.713750e+003,4.010075e-005,-8.793695e+001
1.715000e+003,6.446543e-005,-8.381346e+001
1.716250e+003,9.692850e-005,-8.027097e+001
1.717500e+003,1.042523e-005,-9.963829e+001
1.718750e+003,6.130686e-006,-1.042498e+002
1.720000e+003,2.140083e-004,-7.339139e+001
1.721250e+003,8.272978e-004,-6.164676e+001
1.722500e+003,7.697901e-004,-6.227255e+001
1.723750e+003,7.237765e-004,-6.280791e+001
1.725000e+003,4.642484e-004,-6.666499e+001
1.726250e+003,4.794869e-005,-8.638447e+001
1.727500e+003,3.549574e-005,-8.899648e+001
1.728750e+003,2.333791e-005,-9.263876e+001
1.730000e+003,3.087434e-004,-7.020805e+001
1.731250e+003,2.636204e-004,-7.158042e+001
1.732500e+003,2.055648e-005,-9.374103e+001
1.733750e+003,4.283294e-005,-8.736444e+001
1.735000e+003,1.162177e-004,-7.869456e+001
1.736250e+003,1.437274e-004,-7.684921e+001
1.737500e+003,7.580073e-005,-8.240653e+001
1.738750e+003,3.882256e-005,-8.821832e+001
1.740000e+003,5.451114e-005,-8.527029e+001
1.741250e+003,3.745598e-005,-8.852958e+001
1.742500e+003,5.544148e-005,-8.512330e+001
1.743750e+003,2.363783e-005,-9.252785e+001
1.745000e+003,3.294146e-005,-8.964514e+001
1.746250e+003,4.420644e-005,-8.709029e+001
1.747500e+003,3.280016e-005,-8.968248e+001
1.748750e+003,3.947781e-005,-8.807294e+001
1.750000e+003,6.511780e-005,-8.372601e+001
1.751250e+003,4.826217e-005,-8.632786e+001
1.752500e+003,3.034061e-006,-1.103595e+002
1.753750e+003,7.147653e-005,-8.291673e+001
1.755000e+003,2.050335e-004,-7.376350e+001
1.756250e+003,5.042424e-005,-8.594721e+001
1.757500e+003,1.187992e-005,-9.850373e+001
1.758750e+003,4.543730e-006,-1.068518e+002
1.760000e+003,9.584594e-005,-8.036853e+001
1.761250e+003,4.052442e-005,-8.784566e+001
1.762500e+003,9.318215e-007,-1.206133e+002
1.763750e+003,4.469100e-006,-1.069956e+002
1.765000e+003,8.870784e-006,-1.010408e+002
1.766250e+003,7.751703e-006,-1.022121e+002
1.767500e+003,1.400902e-005,-9.707185e+001
1.768750e+003,4.611418e-006,-1.067233e+002
1.770000e+003,3.999918e-006,-1.079590e+002
1.771250e+003,1.468478e-005,-9.666265e+001
1.772500e+003,2.563550e-005,-9.182317e+001
1.773750e+003,9.558232e-006,-1.003924e+002
1.775000e+003,3.721213e-007,-1.285863e+002
1.776250e+003,5.441278e-006,-1.052860e+002
1.777500e+003,1.614370e-005,-9.583994e+001
1.778750e+003,4.291422e-006,-1.073480e+002
1.780000e+003,4.417656e-005,-8.709616e+001
1.781250e+003,1.565651e-005,-9.610610e+001
1.782500e+003,9.259190e-008,-1.406685e+002
1.783750e+003,1.554814e-007,-1.361664e+002
1.785000e+003,3.275892e-006,-1.096934e+002
1.786250e+003,1.319399e-005,-9.759248e+001
1.787500e+003,9.913860e-006,-1.000751e+002
1.788750e+003,8.131733e-005,-8.179634e+001
1.790000e+003,8.152253e-005,-8.177445e+001
1.791250e+003,2.811264e-006,-1.110220e+002
1.792500e+003,9.506261e-006,-1.004398e+002
1.793750e+003,6.563555e-006,-1.036572e+002
1.795000e+003,3.095078e-005,-9.018657e+001
1.796250e+003,1.111413e-005,-9.908249e+001
1.797500e+003,1.680438e-006,-1.154916e+002
1.798750e+003,4.146251e-005,-8.764689e+001
1.800000e+003,2.730526e-005,-9.127507e+001
1.801250e+003,6.441582e-007,-1.238201e+002
1.802500e+003,3.404307e-005,-8.935943e+001
1.803750e+003,5.080269e-005,-8.588227e+001
1.805000e+003,1.094847e-005,-9.921293e+001
1.806250e+003,1.197916e-005,-9.843147e+001
1.807500e+003,1.721082e-005,-9.528397e+001
1.808750e+003,1.318434e-005,-9.759883e+001
1.810000e+003,4.810071e-006,-1.063570e+002
1.811250e+003,1.620986e-006,-1.158044e+002
1.812500e+003,5.544110e-006,-1.051234e+002
1.813750e+003,1.328263e-005,-9.753432e+001
1.815000e+003,1.229042e-005,-9.820867e+001
1.816250e+003,5.487440e-007,-1.252126e+002
1.817500e+003,6.431164e-006,-1.038342e+002
1.818750e+003,4.068607e-005,-8.781109e+001
1.820000e+003,1.534334e-005,-9.628160e+001
1.821250e+003,5.206306e-006,-1.056694e+002
1.822500e+003,5.934350e-006,-1.045325e+002
1.823750e+003,2.679303e-005,-9.143956e+001
1.825000e+003,3.639531e-005,-8.877909e+001
1.826250e+003,1.639827e-007,-1.357040e+002
1.827500e+003,4.598763e-005,-8.674718e+001
1.828750e+003,3.795922e-005,-8.841365e+001
1.830000e+003,2.597452e-005,-9.170905e+001
1.831250e+003,1.681537e-005,-9.548587e+001
1.832500e+003,7.706431e-006,-1.022629e+002
1.833750e+003,4.947137e-005,-8.611292e+001
1.835000e+003,4.089337e-005,-8.776694e+001
1.836250e+003,5.151192e-006,-1.057618e+002
1.837500e+003,1.044263e-005,-9.962381e+001
1.838750e+003,3.796017e-005,-8.841344e+001
1.840000e+003,1.259095e-004,-7.799883e+001
1.841250e+003,1.661281e-004,-7.559114e+001
1.842500e+003,6.328691e-004,-6.397372e+001
1.843750e+003,1.464146e-004,-7.668831e+001
1.845000e+003,7.694019e-006,-1.022769e+002
1.846250e+003,4.985623e-005,-8.604561e+001
1.847500e+003,1.511612e-004,-7.641120e+001
1.848750e+003,3.935687e-006,-1.080996e+002
1.850000e+003,4.336324e-005,-8.725756e+001
1.851250e+003,1.213844e-004,-7.831674e+001
1.852500e+003,1.306597e-004,-7.767717e+001
1.853750e+003,2.020324e-004,-7.389158e+001
1.855000e+003,3.561920e-004,-6.896632e+001
1.856250e+003,1.586941e-004,-7.598878e+001
1.857500e+003,2.646296e-005,-9.154723e+001
1.858750e+003,4.904297e-005,-8.618846e+001
1.860000e+003,1.386248e-004,-7.716318e+001
1.861250e+003,3.002409e-007,-1.304506e+002
1.862500e+003,2.423282e-004,-7.231192e+001
1.863750e+003,3.883044e-004,-6.821655e+001
1.865000e+003,2.227793e-004,-7.304250e+001
1.866250e+003,5.707839e-004,-6.487057e+001
1.867500e+003,6.479016e-004,-6.376982e+001
1.868750e+003,4.709801e-005,-8.653995e+001
1.870000e+003,1.354718e-004,-7.736302e+001
1.871250e+003,1.192305e-004,-7.847226e+001
1.872500e+003,1.384272e-005,-9.717557e+001
1.873750e+003,7.894891e-005,-8.205308e+001
1.875000e+003,7.451729e-004,-6.255486e+001
1.876250e+003,5.061013e-004,-6.591525e+001
1.877500e+003,2.591418e-004,-7.172925e+001
1.878750e+003,6.032771e-004,-6.438966e+001
1.880000e+003,3.024022e-004,-7.038830e+001
1.881250e+003,1.910321e-005,-9.437787e+001
1.882500e+003,1.043660e-004,-7.962882e+001
1.883750e+003,3.028024e-005,-9.037681e+001
1.885000e+003,1.755347e-004,-7.511274e+001
1.886250e+003,1.183660e-004,-7.853546e+001
1.887500e+003,4.136533e-005,-8.766727e+001
1.888750e+003,6.767986e-005,-8.339081e+001
1.890000e+003,8.845010e-005,-8.106603e+001
1.891250e+003,1.792990e-004,-7.492844e+001
1.892500e+003,1.999868e-005,-9.397997e+001
1.893750e+003,8.931568e-005,-8.098145e+001
1.895000e+003,3.738702e-005,-8.854558e+001
1.896250e+003,3.495776e-005,-8.912913e+001
1.897500e+003,3.136722e-005,-9.007048e+001
1.898750e+003,1.637605e-005,-9.571582e+001
1.900000e+003,1.001930e-004,-7.998325e+001
1.901250e+003,8.407623e-006,-1.015065e+002
1.902500e+003,1.097248e-004,-7.919390e+001
1.903750e+003,1.012777e-004,-7.988973e+001
1.905000e+003,2.321263e-006,-1.126855e+002
1.906250e+003,4.630211e-006,-1.066880e+002
1.907500e+003,1.541815e-005,-9.623936e+001
1.908750e+003,8.959837e-005,-8.095400e+001
1.910000e+003,8.605495e-005,-8.130448e+001
1.911250e+003,3.170801e-005,-8.997662e+001
1.912500e+003,1.161963e-004,-7.869615e+001
1.913750e+003,3.884960e-005,-8.821227e+001
1.915000e+003,2.660261e-005,-9.150152e+001
1.916250e+003,1.618187e-005,-9.581943e+001
1.917500e+003,1.002761e-005,-9.997605e+001
1.918750e+003,2.754205e-005,-9.120007e+001
1.920000e+003,3.554056e-005,-8.898552e+001
1.921250e+003,5.905598e-006,-1.045747e+002
1.922500e+003,3.661045e-006,-1.087279e+002
1.923750e+003,4.578997e-006,-1.067846e+002
1.925000e+003,6.719842e-006,-1.034528e+002
1.926250e+003,8.891412e-006,-1.010206e+002
1.927500e+003,8.910648e-006,-1.010018e+002
1.928750e+003,4.073432e-006,-1.078008e+002
1.930000e+003,3.918194e-006,-1.081383e+002
1.931250e+003,3.101305e-005,-9.016911e+001
1.932500e+003,3.469393e-005,-8.919493e+001
1.933750e+003,2.964319e-006,-1.105615e+002
1.935000e+003,5.861522e-006,-1.046398e+002
1.936250e+003,1.380882e-005,-9.719687e+001
1.937500e+003,1.098721e-004,-7.918225e+001
1.938750e+003,1.612056e-004,-7.585240e+001
1.940000e+003,9.395084e-006,-1.005420e+002
1.941250e+003,1.154816e-004,-7.874974e+001
1.942500e+003,4.047078e-004,-6.785717e+001
1.943750e+003,9.914397e-005,-8.007467e+001
1.945000e+003,7.610949e-006,-1.023712e+002
1.946250e+003,4.122126e-005,-8.769757e+001
1.947500e+003,5.937341e-006,-1.045282e+002
1.948750e+003,2.175740e-004,-7.324786e+001
1.950000e+003,5.950559e-004,-6.450885e+001
1.951250e+003,9.449450e-005,-8.049187e+001
1.952500e+003,8.783002e-005,-8.112714e+001
1.953750e+003,2.623689e-004,-7.162175e+001
1.955000e+003,3.102797e-004,-7.016493e+001
1.956250e+003,2.618268e-005,-9.163972e+001
1.957500e+003,6.593349e-005,-8.361788e+001
1.958750e+003,2.158391e-004,-7.331740e+001
1.960000e+003,4.643899e-005,-8.666234e+001
1.961250e+003,3.323763e-005,-8.956740e+001
1.962500e+003,6.170544e-005,-8.419353e+001
1.963750e+003,5.397952e-006,-1.053554e+002
1.965000e+003,4.965220e-005,-8.608123e+001
1.966250e+003,2.610825e-005,-9.166445e+001
1.967500e+003,2.348230e-005,-9.258519e+001
1.968750e+003,1.272926e-004,-7.790393e+001
1.970000e+003,7.686602e-005,-8.228531e+001
1.971250e+003,4.609508e-005,-8.672691e+001
1.972500e+003,6.349782e-005,-8.394482e+001
1.973750e+003,2.898564e-005,-9.075634e+001
1.975000e+003,9.655272e-006,-1.003047e+002
1.976250e+003,1.309964e-005,-9.765481e+001
1.977500e+003,7.952158e-005,-8.199030e+001
1.978750e+003,1.696253e-004,-7.541019e+001
1.980000e+003,8.861569e-005,-8.104979e+001
1.981250e+003,3.137353e-005,-9.006873e+001
1.982500e+003,3.859590e-005,-8.826918e+001
1.983750e+003,1.272208e-004,-7.790884e+001
1.985000e+003,1.399123e-004,-7.708288e+001
1.986250e+003,2.672906e-005,-9.146033e+001
1.987500e+003,4.050320e-005,-8.785021e+001
1.988750e+003,6.162330e-005,-8.420510e+001
1.990000e+003,5.596885e-005,-8.504107e+001
1.991250e+003,1.494752e-004,-7.650862e+001
1.992500e+003,7.346377e-005,-8.267854e+001
1.993750e+003,1.292869e-004,-7.776891e+001
1.995000e+003,3.253136e-005,-8.975396e+001
1.996250e+003,3.617021e-004,-6.883298e+001
1.997500e+003,2.384442e-004,-7.245227e+001
1.998750e+003,2.483865e-004,-7.209744e+001
2.000000e+003,1.070133e-003,-5.941125e+001
