file,FFT_1
date,2020-Jun-23 17:02:11.404002
desc,
note,
ch_name,Ch4
ch_type,Auto Spectrum
x_unit,Hz
y_unit,g^2
6.850000e+002,1.807441e-005,-9.485872e+001
6.862500e+002,3.663333e-005,-8.872247e+001
6.875000e+002,1.659181e-005,-9.560212e+001
6.887500e+002,2.428440e-005,-9.229345e+001
6.900000e+002,1.116457e-005,-9.904316e+001
6.912500e+002,5.203979e-006,-1.056733e+002
6.925000e+002,2.467044e-005,-9.215646e+001
6.937500e+002,4.747368e-005,-8.647094e+001
6.950000e+002,3.291778e-005,-8.965139e+001
6.962500e+002,5.452320e-006,-1.052684e+002
6.975000e+002,4.431554e-006,-1.070689e+002
6.987500e+002,1.159774e-005,-9.871253e+001
7.000000e+002,1.680516e-006,-1.154911e+002
7.012500e+002,1.762478e-006,-1.150775e+002
7.025000e+002,5.875394e-006,-1.046193e+002
7.037500e+002,9.148567e-007,-1.207729e+002
7.050000e+002,2.907583e-006,-1.107294e+002
7.062500e+002,9.460853e-006,-1.004814e+002
7.075000e+002,1.431635e-005,-9.688335e+001
7.087500e+002,6.167790e-006,-1.041974e+002
7.100000e+002,1.031768e-006,-1.197284e+002
7.112500e+002,1.155548e-005,-9.874424e+001
7.125000e+002,7.735941e-006,-1.022297e+002
7.137500e+002,2.778422e-006,-1.111240e+002
7.150000e+002,3.742854e-005,-8.853594e+001
7.162500e+002,7.204316e-005,-8.284815e+001
7.175000e+002,1.072468e-005,-9.939231e+001
7.187500e+002,2.070687e-006,-1.136777e+002
7.200000e+002,3.899125e-006,-1.081807e+002
7.212500e+002,4.865807e-008,-1.462569e+002
7.225000e+002,3.297198e-006,-1.096371e+002
7.237500e+002,4.561656e-006,-1.068175e+002
7.250000e+002,1.130092e-006,-1.189377e+002
7.262500e+002,3.684649e-006,-1.086721e+002
7.275000e+002,3.623008e-006,-1.088186e+002
7.287500e+002,3.152642e-006,-1.100265e+002
7.300000e+002,3.478020e-006,-1.091734e+002
7.312500e+002,1.685873e-007,-1.354635e+002
7.325000e+002,8.717260e-007,-1.211924e+002
7.337500e+002,3.148860e-006,-1.100369e+002
7.350000e+002,8.747898e-006,-1.011619e+002
7.362500e+002,2.968684e-006,-1.105487e+002
7.375000e+002,1.309642e-005,-9.765695e+001
7.387500e+002,1.457771e-005,-9.672622e+001
7.400000e+002,3.100418e-006,-1.101716e+002
7.412500e+002,1.180388e-005,-9.855951e+001
7.425000e+002,1.967492e-005,-9.412174e+001
7.437500e+002,2.569997e-005,-9.180135e+001
7.450000e+002,4.260090e-005,-8.741162e+001
7.462500e+002,1.327083e-005,-9.754204e+001
7.475000e+002,9.364839e-006,-1.005700e+002
7.487500e+002,5.389648e-005,-8.536879e+001
7.500000e+002,1.648400e-004,-7.565875e+001
7.512500e+002,1.006276e-004,-7.994566e+001
7.525000e+002,2.253025e-006,-1.129447e+002
7.537500e+002,9.304645e-006,-1.006260e+002
7.550000e+002,1.725657e-005,-9.526091e+001
7.562500e+002,8.334565e-006,-1.015823e+002
7.575000e+002,1.386507e-005,-9.716156e+001
7.587500e+002,1.395406e-005,-9.710599e+001
7.600000e+002,6.544240e-005,-8.368282e+001
7.612500e+002,3.025977e-005,-9.038269e+001
7.625000e+002,1.252650e-005,-9.804340e+001
7.637500e+002,1.196490e-005,-9.844182e+001
7.650000e+002,3.656355e-006,-1.087390e+002
7.662500e+002,1.635019e-005,-9.572955e+001
7.675000e+002,1.622244e-005,-9.579768e+001
7.687500e+002,3.933485e-005,-8.810445e+001
7.700000e+002,5.268349e-005,-8.556651e+001
7.712500e+002,6.726898e-006,-1.034437e+002
7.725000e+002,6.714585e-006,-1.034596e+002
7.737500e+002,1.024314e-005,-9.979134e+001
7.750000e+002,1.324229e-004,-7.756074e+001
7.762500e+002,1.033763e-004,-7.971158e+001
7.775000e+002,9.102945e-006,-1.008164e+002
7.787500e+002,1.428954e-005,-9.689963e+001
7.800000e+002,1.478595e-005,-9.660302e+001
7.812500e+002,9.156109e-005,-8.076578e+001
7.825000e+002,1.088945e-004,-7.925988e+001
7.837500e+002,7.170684e-006,-1.028888e+002
7.850000e+002,9.813219e-006,-1.001638e+002
7.862500e+002,3.941263e-006,-1.080873e+002
7.875000e+002,2.909249e-007,-1.307244e+002
7.887500e+002,1.690927e-005,-9.543750e+001
7.900000e+002,2.823255e-005,-9.098500e+001
7.912500e+002,2.390807e-005,-9.242911e+001
7.925000e+002,1.964485e-005,-9.413502e+001
7.937500e+002,5.257206e-006,-1.055849e+002
7.950000e+002,8.942668e-006,-1.009707e+002
7.962500e+002,1.323904e-005,-9.756287e+001
7.975000e+002,6.440876e-006,-1.038211e+002
7.987500e+002,1.107103e-005,-9.911624e+001
8.000000e+002,2.512462e-005,-9.199801e+001
8.012500e+002,1.469360e-005,-9.665744e+001
8.025000e+002,4.162888e-006,-1.076121e+002
8.037500e+002,1.518736e-006,-1.163704e+002
8.050000e+002,2.602298e-005,-9.169286e+001
8.062500e+002,2.236571e-005,-9.300835e+001
8.075000e+002,3.991980e-006,-1.079762e+002
8.087500e+002,6.401813e-006,-1.038739e+002
8.100000e+002,5.247333e-006,-1.056012e+002
8.112500e+002,4.511338e-006,-1.069139e+002
8.125000e+002,6.710557e-006,-1.034648e+002
8.137500e+002,1.681414e-006,-1.154865e+002
8.150000e+002,3.854014e-006,-1.082817e+002
8.162500e+002,3.598780e-007,-1.288769e+002
8.175000e+002,5.606429e-006,-1.050263e+002
8.187500e+002,3.193727e-005,-8.991404e+001
8.200000e+002,1.349422e-005,-9.739704e+001
8.212500e+002,2.493957e-006,-1.120622e+002
8.225000e+002,2.378032e-006,-1.124756e+002
8.237500e+002,3.123746e-006,-1.101065e+002
8.250000e+002,8.521815e-007,-1.213894e+002
8.262500e+002,8.026321e-007,-1.219097e+002
8.275000e+002,6.451436e-006,-1.038069e+002
8.287500e+002,3.785490e-005,-8.843756e+001
8.300000e+002,1.018043e-005,-9.984468e+001
8.312500e+002,1.390877e-007,-1.371342e+002
8.325000e+002,2.703367e-006,-1.113619e+002
8.337500e+002,4.548763e-005,-8.684213e+001
8.350000e+002,1.347227e-004,-7.741118e+001
8.362500e+002,4.584023e-005,-8.677506e+001
8.375000e+002,2.019402e-005,-9.389555e+001
8.387500e+002,1.372995e-005,-9.724662e+001
8.400000e+002,6.709258e-006,-1.034665e+002
8.412500e+002,1.773662e-006,-1.150226e+002
8.425000e+002,1.845220e-005,-9.467904e+001
8.437500e+002,1.470477e-005,-9.665084e+001
8.450000e+002,5.022272e-005,-8.598200e+001
8.462500e+002,5.217694e-005,-8.565043e+001
8.475000e+002,1.004618e-005,-9.995998e+001
8.487500e+002,1.706306e-006,-1.153589e+002
8.500000e+002,6.942192e-007,-1.231701e+002
8.512500e+002,8.450017e-006,-1.014628e+002
8.525000e+002,5.629502e-006,-1.049906e+002
8.537500e+002,5.805584e-006,-1.047231e+002
8.550000e+002,1.412106e-005,-9.700265e+001
8.562500e+002,1.802622e-005,-9.488191e+001
8.575000e+002,4.034353e-005,-8.788452e+001
8.587500e+002,2.826152e-005,-9.097609e+001
8.600000e+002,2.299071e-006,-1.127690e+002
8.612500e+002,3.588128e-006,-1.089026e+002
8.625000e+002,9.311532e-007,-1.206196e+002
8.637500e+002,2.086010e-005,-9.361367e+001
8.650000e+002,8.447277e-005,-8.146566e+001
8.662500e+002,3.617761e-005,-8.883120e+001
8.675000e+002,1.101475e-005,-9.916051e+001
8.687500e+002,1.378225e-005,-9.721360e+001
8.700000e+002,6.092444e-006,-1.043042e+002
8.712500e+002,1.832768e-007,-1.347378e+002
8.725000e+002,2.055560e-006,-1.137414e+002
8.737500e+002,2.265300e-006,-1.128975e+002
8.750000e+002,9.564589e-007,-1.203867e+002
8.762500e+002,4.249167e-006,-1.074339e+002
8.775000e+002,9.543244e-006,-1.004061e+002
8.787500e+002,7.317127e-007,-1.227132e+002
8.800000e+002,7.858993e-006,-1.020927e+002
8.812500e+002,1.303703e-005,-9.769643e+001
8.825000e+002,7.234450e-006,-1.028119e+002
8.837500e+002,4.082291e-006,-1.077819e+002
8.850000e+002,1.884370e-006,-1.144967e+002
8.862500e+002,7.528708e-007,-1.224656e+002
8.875000e+002,2.223283e-006,-1.130601e+002
8.887500e+002,3.071159e-006,-1.102540e+002
8.900000e+002,7.522264e-006,-1.024730e+002
8.912500e+002,3.972014e-006,-1.080198e+002
8.925000e+002,2.519788e-006,-1.119727e+002
8.937500e+002,4.620012e-005,-8.670714e+001
8.950000e+002,1.286158e-004,-7.781411e+001
8.962500e+002,2.438975e-005,-9.225585e+001
8.975000e+002,1.091743e-005,-9.923759e+001
8.987500e+002,8.870948e-007,-1.210406e+002
9.000000e+002,8.540985e-006,-1.013698e+002
9.012500e+002,1.041148e-005,-9.964975e+001
9.025000e+002,1.281193e-005,-9.784771e+001
9.037500e+002,2.447787e-005,-9.222453e+001
9.050000e+002,2.503380e-005,-9.202946e+001
9.062500e+002,2.749023e-005,-9.121643e+001
9.075000e+002,3.674912e-005,-8.869506e+001
9.087500e+002,1.886554e-005,-9.448662e+001
9.100000e+002,6.363289e-006,-1.039264e+002
9.112500e+002,4.265394e-006,-1.074008e+002
9.125000e+002,5.074692e-007,-1.258918e+002
9.137500e+002,4.204073e-005,-8.752659e+001
9.150000e+002,3.580131e-005,-8.892202e+001
9.162500e+002,8.362743e-006,-1.015530e+002
9.175000e+002,7.738349e-006,-1.022270e+002
9.187500e+002,5.101931e-006,-1.058453e+002
9.200000e+002,1.670245e-005,-9.554440e+001
9.212500e+002,8.951752e-007,-1.209618e+002
9.225000e+002,2.138904e-006,-1.133962e+002
9.237500e+002,2.698276e-005,-9.137827e+001
9.250000e+002,1.009236e-004,-7.992014e+001
9.262500e+002,5.138030e-005,-8.578407e+001
9.275000e+002,7.453220e-006,-1.025531e+002
9.287500e+002,7.097934e-006,-1.029774e+002
9.300000e+002,1.448028e-005,-9.678446e+001
9.312500e+002,1.553701e-005,-9.617265e+001
9.325000e+002,4.982831e-007,-1.260505e+002
9.337500e+002,6.057368e-005,-8.435432e+001
9.350000e+002,1.032794e-004,-7.971972e+001
9.362500e+002,7.740279e-005,-8.222487e+001
9.375000e+002,2.495873e-005,-9.205555e+001
9.387500e+002,1.923252e-006,-1.143193e+002
9.400000e+002,9.325121e-007,-1.206069e+002
9.412500e+002,7.020556e-006,-1.030726e+002
9.425000e+002,5.322738e-006,-1.054773e+002
9.437500e+002,1.259312e-005,-9.799733e+001
9.450000e+002,2.389175e-005,-9.243504e+001
9.462500e+002,2.638170e-006,-1.115739e+002
9.475000e+002,2.084482e-007,-1.336200e+002
9.487500e+002,2.422124e-006,-1.123161e+002
9.500000e+002,1.780042e-005,-9.499139e+001
9.512500e+002,5.754181e-006,-1.048003e+002
9.525000e+002,2.777669e-006,-1.111264e+002
9.537500e+002,1.834222e-004,-7.473096e+001
9.550000e+002,1.515883e-004,-7.638669e+001
9.562500e+002,2.466901e-006,-1.121570e+002
9.575000e+002,1.734531e-006,-1.152164e+002
9.587500e+002,9.342550e-007,-1.205907e+002
9.600000e+002,4.118043e-008,-1.477062e+002
9.612500e+002,1.706672e-006,-1.153570e+002
9.625000e+002,1.742403e-006,-1.151770e+002
9.637500e+002,8.991563e-005,-8.092330e+001
9.650000e+002,1.767637e-004,-7.505214e+001
9.662500e+002,3.695778e-005,-8.864588e+001
9.675000e+002,2.815520e-006,-1.110088e+002
9.687500e+002,1.752608e-006,-1.151263e+002
9.700000e+002,8.034468e-007,-1.219009e+002
9.712500e+002,1.054058e-006,-1.195427e+002
9.725000e+002,3.335039e-006,-1.095380e+002
9.737500e+002,2.468703e-005,-9.215062e+001
9.750000e+002,6.938729e-005,-8.317440e+001
9.762500e+002,2.491009e-005,-9.207250e+001
9.775000e+002,4.948822e-005,-8.610996e+001
9.787500e+002,9.143430e-006,-1.007778e+002
9.800000e+002,4.474431e-007,-1.269852e+002
9.812500e+002,6.638944e-006,-1.035580e+002
9.825000e+002,2.172845e-005,-9.325943e+001
9.837500e+002,1.487834e-004,-7.654891e+001
9.850000e+002,7.397526e-005,-8.261827e+001
9.862500e+002,4.082537e-006,-1.077814e+002
9.875000e+002,4.790167e-006,-1.063930e+002
9.887500e+002,3.223977e-007,-1.298322e+002
9.900000e+002,7.498723e-006,-1.025003e+002
9.912500e+002,1.425990e-005,-9.691767e+001
9.925000e+002,3.785821e-005,-8.843680e+001
9.937500e+002,3.031983e-004,-7.036547e+001
9.950000e+002,3.116949e-004,-7.012541e+001
9.962500e+002,1.997561e-005,-9.399000e+001
9.975000e+002,8.062297e-006,-1.018708e+002
9.987500e+002,8.888570e-006,-1.010234e+002
1.000000e+003,9.152577e-006,-1.007691e+002
1.001250e+003,6.452966e-006,-1.038048e+002
1.002500e+003,6.471036e-005,-8.378052e+001
1.003750e+003,7.438104e-004,-6.257075e+001
1.005000e+003,7.709025e-004,-6.226001e+001
1.006250e+003,1.823346e-005,-9.478262e+001
1.007500e+003,1.394475e-005,-9.711178e+001
1.008750e+003,1.763797e-005,-9.507103e+001
1.010000e+003,3.338708e-005,-8.952843e+001
1.011250e+003,2.460415e-005,-9.217983e+001
1.012500e+003,4.697762e-004,-6.656218e+001
1.013750e+003,6.683223e-003,-4.350028e+001
1.015000e+003,4.623161e-003,-4.670122e+001
1.016250e+003,1.023022e-004,-7.980230e+001
1.017500e+003,5.171449e-006,-1.057278e+002
1.018750e+003,2.565638e-005,-9.181609e+001
1.020000e+003,7.693528e-006,-1.022775e+002
1.021250e+003,2.055090e-005,-9.374338e+001
1.022500e+003,5.247109e-004,-6.560160e+001
1.023750e+003,3.726800e-003,-4.857328e+001
1.025000e+003,1.561033e-003,-5.613176e+001
1.026250e+003,4.585884e-005,-8.677154e+001
1.027500e+003,1.365086e-005,-9.729680e+001
1.028750e+003,1.887643e-005,-9.448160e+001
1.030000e+003,2.299314e-006,-1.127680e+002
1.031250e+003,7.950705e-007,-1.219919e+002
1.032500e+003,9.259904e-005,-8.066787e+001
1.033750e+003,3.807446e-004,-6.838733e+001
1.035000e+003,1.178952e-004,-7.857007e+001
1.036250e+003,9.694860e-006,-1.002692e+002
1.037500e+003,8.767409e-006,-1.011426e+002
1.038750e+003,4.891434e-006,-1.062113e+002
1.040000e+003,1.516555e-005,-9.638284e+001
1.041250e+003,5.533214e-006,-1.051405e+002
1.042500e+003,6.403931e-006,-1.038711e+002
1.043750e+003,1.735213e-005,-9.521294e+001
1.045000e+003,2.641204e-005,-9.156396e+001
1.046250e+003,6.714629e-006,-1.034596e+002
1.047500e+003,8.262816e-006,-1.016574e+002
1.048750e+003,9.261737e-006,-1.006662e+002
1.050000e+003,5.817406e-006,-1.047054e+002
1.051250e+003,5.280346e-006,-1.055468e+002
1.052500e+003,7.211276e-006,-1.028398e+002
1.053750e+003,2.484022e-006,-1.120969e+002
1.055000e+003,2.054394e-006,-1.137463e+002
1.056250e+003,2.205097e-005,-9.313144e+001
1.057500e+003,2.158932e-005,-9.331522e+001
1.058750e+003,3.044790e-006,-1.103289e+002
1.060000e+003,1.605316e-006,-1.158888e+002
1.061250e+003,1.284144e-005,-9.782772e+001
1.062500e+003,5.037110e-005,-8.595637e+001
1.063750e+003,6.867891e-005,-8.326353e+001
1.065000e+003,3.672823e-005,-8.870000e+001
1.066250e+003,2.325993e-005,-9.266783e+001
1.067500e+003,5.778382e-006,-1.047639e+002
1.068750e+003,1.070702e-006,-1.194066e+002
1.070000e+003,2.608796e-006,-1.116712e+002
1.071250e+003,2.493972e-006,-1.120622e+002
1.072500e+003,3.281375e-005,-8.967888e+001
1.073750e+003,5.827519e-005,-8.469033e+001
1.075000e+003,3.814648e-005,-8.837091e+001
1.076250e+003,4.077800e-007,-1.277915e+002
1.077500e+003,2.729743e-005,-9.127757e+001
1.078750e+003,3.580469e-005,-8.892120e+001
1.080000e+003,3.509600e-006,-1.090948e+002
1.081250e+003,1.456522e-006,-1.167337e+002
1.082500e+003,2.607548e-006,-1.116754e+002
1.083750e+003,3.809073e-006,-1.083836e+002
1.085000e+003,3.347488e-006,-1.095056e+002
1.086250e+003,3.008204e-006,-1.104339e+002
1.087500e+003,2.042153e-006,-1.137982e+002
1.088750e+003,4.527268e-007,-1.268833e+002
1.090000e+003,6.773901e-006,-1.033832e+002
1.091250e+003,8.894694e-006,-1.010174e+002
1.092500e+003,3.595391e-005,-8.888508e+001
1.093750e+003,3.031082e-005,-9.036805e+001
1.095000e+003,1.066580e-005,-9.944013e+001
1.096250e+003,4.916977e-006,-1.061660e+002
1.097500e+003,5.934859e-007,-1.245318e+002
1.098750e+003,1.188587e-005,-9.849938e+001
1.100000e+003,3.770705e-006,-1.084715e+002
1.101250e+003,1.792997e-005,-9.492841e+001
1.102500e+003,2.130021e-005,-9.343232e+001
1.103750e+003,1.637452e-005,-9.571663e+001
1.105000e+003,9.516957e-006,-1.004300e+002
1.106250e+003,1.044194e-006,-1.196244e+002
1.107500e+003,4.349004e-007,-1.272322e+002
1.108750e+003,1.306625e-006,-1.176770e+002
1.110000e+003,7.650310e-007,-1.223264e+002
1.111250e+003,4.856901e-006,-1.062728e+002
1.112500e+003,1.930945e-005,-9.428460e+001
1.113750e+003,2.460340e-005,-9.218010e+001
1.115000e+003,9.902453e-006,-1.000851e+002
1.116250e+003,1.628403e-005,-9.576476e+001
1.117500e+003,4.401119e-006,-1.071287e+002
1.118750e+003,3.659771e-007,-1.287309e+002
1.120000e+003,5.091540e-006,-1.058630e+002
1.121250e+003,1.552797e-005,-9.617771e+001
1.122500e+003,2.009917e-005,-9.393644e+001
1.123750e+003,6.134675e-005,-8.424417e+001
1.125000e+003,9.295431e-006,-1.006346e+002
1.126250e+003,2.439671e-006,-1.122534e+002
1.127500e+003,4.129492e-006,-1.076821e+002
1.128750e+003,7.716185e-006,-1.022519e+002
1.130000e+003,2.724044e-005,-9.129572e+001
1.131250e+003,9.660179e-005,-8.030030e+001
1.132500e+003,2.820735e-004,-7.099275e+001
1.133750e+003,3.857199e-004,-6.827456e+001
1.135000e+003,4.566633e-005,-8.680808e+001
1.136250e+003,6.678015e-007,-1.235071e+002
1.137500e+003,1.796332e-006,-1.149123e+002
1.138750e+003,5.852751e-007,-1.246528e+002
1.140000e+003,1.713285e-005,-9.532341e+001
1.141250e+003,4.372906e-005,-8.718460e+001
1.142500e+003,2.524830e-005,-9.195536e+001
1.143750e+003,2.191987e-005,-9.318324e+001
1.145000e+003,2.324327e-006,-1.126741e+002
1.146250e+003,2.640710e-006,-1.115656e+002
1.147500e+003,2.385883e-006,-1.124470e+002
1.148750e+003,2.087040e-006,-1.136094e+002
1.150000e+003,1.948203e-005,-9.420732e+001
1.151250e+003,3.527226e-005,-8.905133e+001
1.152500e+003,5.859453e-006,-1.046429e+002
1.153750e+003,1.098958e-006,-1.191804e+002
1.155000e+003,1.572842e-006,-1.160663e+002
1.156250e+003,9.740650e-007,-1.202282e+002
1.157500e+003,5.983901e-006,-1.044603e+002
1.158750e+003,4.089276e-005,-8.776707e+001
1.160000e+003,1.354156e-004,-7.736663e+001
1.161250e+003,8.004954e-005,-8.193282e+001
1.162500e+003,1.238654e-004,-7.814100e+001
1.163750e+003,1.411288e-004,-7.700768e+001
1.165000e+003,9.961589e-006,-1.000334e+002
1.166250e+003,5.299135e-006,-1.055159e+002
1.167500e+003,5.599176e-006,-1.050375e+002
1.168750e+003,3.533458e-006,-1.090360e+002
1.170000e+003,1.310304e-005,-9.765256e+001
1.171250e+003,1.375096e-005,-9.723334e+001
1.172500e+003,4.887631e-005,-8.621803e+001
1.173750e+003,1.819112e-005,-9.480281e+001
1.175000e+003,4.491237e-006,-1.069527e+002
1.176250e+003,1.353309e-005,-9.737206e+001
1.177500e+003,8.292692e-006,-1.016261e+002
1.178750e+003,1.292714e-006,-1.177700e+002
1.180000e+003,5.378059e-006,-1.053875e+002
1.181250e+003,4.839918e-006,-1.063032e+002
1.182500e+003,5.753357e-006,-1.048016e+002
1.183750e+003,5.770703e-006,-1.047754e+002
1.185000e+003,1.034104e-006,-1.197087e+002
1.186250e+003,7.357082e-006,-1.026659e+002
1.187500e+003,3.284392e-006,-1.096709e+002
1.188750e+003,1.464272e-005,-9.668757e+001
1.190000e+003,1.527950e-005,-9.631781e+001
1.191250e+003,2.928981e-006,-1.106657e+002
1.192500e+003,8.343697e-005,-8.157283e+001
1.193750e+003,5.668602e-005,-8.493048e+001
1.195000e+003,4.254154e-007,-1.274237e+002
1.196250e+003,3.524670e-006,-1.090576e+002
1.197500e+003,4.413931e-006,-1.071035e+002
1.198750e+003,9.286406e-006,-1.006430e+002
1.200000e+003,5.738439e-006,-1.048241e+002
1.201250e+003,4.265482e-006,-1.074006e+002
1.202500e+003,1.173230e-005,-9.861233e+001
1.203750e+003,1.984309e-006,-1.140478e+002
1.205000e+003,2.276069e-006,-1.128563e+002
1.206250e+003,6.335177e-007,-1.239648e+002
1.207500e+003,6.090285e-007,-1.243072e+002
1.208750e+003,2.266109e-005,-9.289438e+001
1.210000e+003,2.273968e-005,-9.286431e+001
1.211250e+003,2.312569e-006,-1.127181e+002
1.212500e+003,1.005877e-005,-9.994910e+001
1.213750e+003,9.290153e-006,-1.006395e+002
1.215000e+003,7.721199e-006,-1.022463e+002
1.216250e+003,7.995587e-006,-1.019430e+002
1.217500e+003,6.440640e-006,-1.038214e+002
1.218750e+003,2.827300e-006,-1.109726e+002
1.220000e+003,4.946754e-006,-1.061136e+002
1.221250e+003,8.945103e-006,-1.009683e+002
1.222500e+003,8.793223e-006,-1.011170e+002
1.223750e+003,1.466792e-005,-9.667263e+001
1.225000e+003,6.320037e-006,-1.039856e+002
1.226250e+003,5.961281e-006,-1.044932e+002
1.227500e+003,1.770527e-005,-9.503795e+001
1.228750e+003,3.796622e-005,-8.841205e+001
1.230000e+003,2.662088e-005,-9.149555e+001
1.231250e+003,1.264757e-005,-9.795986e+001
1.232500e+003,9.707339e-006,-1.002580e+002
1.233750e+003,7.825685e-006,-1.021296e+002
1.235000e+003,2.937352e-005,-9.064088e+001
1.236250e+003,7.180581e-007,-1.228768e+002
1.237500e+003,3.225276e-006,-1.098287e+002
1.238750e+003,5.578075e-007,-1.250703e+002
1.240000e+003,5.923746e-006,-1.045481e+002
1.241250e+003,3.845707e-006,-1.083005e+002
1.242500e+003,6.532794e-006,-1.036980e+002
1.243750e+003,2.676725e-006,-1.114479e+002
1.245000e+003,2.086339e-006,-1.136123e+002
1.246250e+003,1.094518e-005,-9.921554e+001
1.247500e+003,3.446758e-005,-8.925178e+001
1.248750e+003,3.467542e-005,-8.919957e+001
1.250000e+003,1.560146e-006,-1.161367e+002
1.251250e+003,9.532622e-006,-1.004158e+002
1.252500e+003,3.275814e-006,-1.096936e+002
1.253750e+003,2.644890e-007,-1.315518e+002
1.255000e+003,1.370387e-006,-1.172631e+002
1.256250e+003,1.307365e-005,-9.767206e+001
1.257500e+003,2.802857e-005,-9.104798e+001
1.258750e+003,1.975159e-005,-9.408796e+001
1.260000e+003,1.130959e-005,-9.893106e+001
1.261250e+003,1.724940e-005,-9.526452e+001
1.262500e+003,8.167642e-006,-1.017581e+002
1.263750e+003,5.525006e-007,-1.251533e+002
1.265000e+003,1.737535e-006,-1.152013e+002
1.266250e+003,2.492080e-006,-1.120688e+002
1.267500e+003,2.864852e-006,-1.108580e+002
1.268750e+003,5.204094e-007,-1.256731e+002
1.270000e+003,9.608935e-007,-1.203465e+002
1.271250e+003,3.683545e-006,-1.086747e+002
1.272500e+003,8.916396e-007,-1.209962e+002
1.273750e+003,5.155368e-006,-1.057548e+002
1.275000e+003,8.182934e-006,-1.017418e+002
1.276250e+003,9.200767e-006,-1.007235e+002
1.277500e+003,1.175917e-005,-9.859247e+001
1.278750e+003,2.796501e-006,-1.110677e+002
1.280000e+003,1.464992e-006,-1.166833e+002
1.281250e+003,1.218964e-004,-7.828018e+001
1.282500e+003,5.251194e-004,-6.559484e+001
1.283750e+003,2.841049e-004,-7.093043e+001
1.285000e+003,1.713516e-005,-9.532224e+001
1.286250e+003,1.460310e-005,-9.671110e+001
1.287500e+003,8.443751e-005,-8.146929e+001
1.288750e+003,6.813403e-005,-8.333272e+001
1.290000e+003,2.448582e-005,-9.222171e+001
1.291250e+003,2.734736e-006,-1.112617e+002
1.292500e+003,1.063788e-005,-9.946290e+001
1.293750e+003,3.479340e-006,-1.091701e+002
1.295000e+003,1.273299e-005,-9.790139e+001
1.296250e+003,4.810166e-005,-8.635680e+001
1.297500e+003,4.620414e-005,-8.670638e+001
1.298750e+003,8.492933e-006,-1.014188e+002
1.300000e+003,4.989364e-006,-1.060391e+002
1.301250e+003,7.138729e-006,-1.029276e+002
1.302500e+003,1.734526e-005,-9.521638e+001
1.303750e+003,4.635709e-006,-1.066777e+002
1.305000e+003,1.927340e-005,-9.430083e+001
1.306250e+003,9.590780e-005,-8.036292e+001
1.307500e+003,5.831257e-005,-8.468476e+001
1.308750e+003,4.026954e-006,-1.079005e+002
1.310000e+003,1.409449e-007,-1.370190e+002
1.311250e+003,1.620483e-004,-7.580711e+001
1.312500e+003,6.483636e-004,-6.376363e+001
1.313750e+003,1.621248e-004,-7.580301e+001
1.315000e+003,2.700655e-006,-1.113706e+002
1.316250e+003,1.584471e-005,-9.600231e+001
1.317500e+003,6.510508e-006,-1.037277e+002
1.318750e+003,2.762865e-007,-1.311728e+002
1.320000e+003,1.070586e-007,-1.394076e+002
1.321250e+003,7.231587e-007,-1.228153e+002
1.322500e+003,2.217214e-006,-1.130838e+002
1.323750e+003,4.139216e-009,-1.676616e+002
1.325000e+003,3.143187e-007,-1.300526e+002
1.326250e+003,6.413533e-006,-1.038581e+002
1.327500e+003,3.542665e-006,-1.090134e+002
1.328750e+003,1.242968e-007,-1.381108e+002
1.330000e+003,1.130776e-007,-1.389325e+002
1.331250e+003,1.994166e-006,-1.140048e+002
1.332500e+003,3.556877e-006,-1.089786e+002
1.333750e+003,4.543552e-006,-1.068521e+002
1.335000e+003,5.801868e-006,-1.047286e+002
1.336250e+003,1.934577e-007,-1.342683e+002
1.337500e+003,2.109593e-006,-1.135160e+002
1.338750e+003,6.534182e-007,-1.236962e+002
1.340000e+003,1.206830e-006,-1.183671e+002
1.341250e+003,6.695317e-005,-8.348458e+001
1.342500e+003,1.393938e-004,-7.711513e+001
1.343750e+003,2.540851e-005,-9.190042e+001
1.345000e+003,4.375295e-006,-1.071799e+002
1.346250e+003,8.606252e-006,-1.013037e+002
1.347500e+003,2.171125e-006,-1.132663e+002
1.348750e+003,9.535244e-007,-1.204134e+002
1.350000e+003,8.418970e-006,-1.014948e+002
1.351250e+003,1.709811e-005,-9.534104e+001
1.352500e+003,1.360661e-005,-9.732500e+001
1.353750e+003,2.545774e-006,-1.118836e+002
1.355000e+003,1.465339e-005,-9.668124e+001
1.356250e+003,2.189475e-005,-9.319320e+001
1.357500e+003,1.912036e-005,-9.437008e+001
1.358750e+003,1.869267e-006,-1.145666e+002
1.360000e+003,3.455284e-006,-1.092303e+002
1.361250e+003,1.205386e-005,-9.837748e+001
1.362500e+003,7.581501e-006,-1.024049e+002
1.363750e+003,7.131288e-006,-1.029366e+002
1.365000e+003,2.329389e-005,-9.265516e+001
1.366250e+003,3.834632e-006,-1.083255e+002
1.367500e+003,1.964999e-006,-1.141328e+002
1.368750e+003,4.815688e-006,-1.063468e+002
1.370000e+003,3.316183e-007,-1.295872e+002
1.371250e+003,9.002994e-006,-1.009123e+002
1.372500e+003,8.783192e-006,-1.011270e+002
1.373750e+003,1.023850e-005,-9.979528e+001
1.375000e+003,1.415837e-005,-9.697973e+001
1.376250e+003,4.838584e-006,-1.063056e+002
1.377500e+003,2.333348e-007,-1.326404e+002
1.378750e+003,1.030100e-006,-1.197424e+002
