file name,FFT_1
date,2020-Jun-23 17:02:11.404002
desc,
note,
ch_name,Ch4
ch_type,Overall
x_unit,
y_unit,g
unit,g
db_ref,1.000000e+000
detection,rms
data
record,rpm,value,value(dB),time,alarm,note
287,0.000000e+000,3.229040e-002,-2.981853e+001,2020-06-23T17:02:26.503000,Normal,
288,0.000000e+000,3.231894e-002,-2.981086e+001,2020-06-23T17:02:26.553000,Normal,
289,0.000000e+000,3.231894e-002,-2.981086e+001,2020-06-23T17:02:26.603000,Normal,
290,0.000000e+000,3.245088e-002,-2.977547e+001,2020-06-23T17:02:26.654000,Normal,
291,0.000000e+000,3.245088e-002,-2.977547e+001,2020-06-23T17:02:26.703000,Normal,
292,0.000000e+000,3.261086e-002,-2.973276e+001,2020-06-23T17:02:26.753000,Normal,
293,0.000000e+000,3.261086e-002,-2.973276e+001,2020-06-23T17:02:26.803000,Normal,
294,0.000000e+000,3.271003e-002,-2.970638e+001,2020-06-23T17:02:26.853000,Normal,
295,0.000000e+000,3.271003e-002,-2.970638e+001,2020-06-23T17:02:26.903000,Normal,
296,0.000000e+000,3.277610e-002,-2.968885e+001,2020-06-23T17:02:26.953000,Normal,
297,0.000000e+000,3.277610e-002,-2.968885e+001,2020-06-23T17:02:27.004000,Normal,
298,0.000000e+000,3.289763e-002,-2.965671e+001,2020-06-23T17:02:27.053000,Normal,
299,0.000000e+000,3.289763e-002,-2.965671e+001,2020-06-23T17:02:27.104000,Normal,
300,0.000000e+000,3.306034e-002,-2.961385e+001,2020-06-23T17:02:27.153000,Normal,
301,0.000000e+000,3.306034e-002,-2.961385e+001,2020-06-23T17:02:27.204000,Normal,
302,0.000000e+000,3.315241e-002,-2.958970e+001,2020-06-23T17:02:27.253000,Normal,
303,0.000000e+000,3.315241e-002,-2.958970e+001,2020-06-23T17:02:27.304000,Normal,
304,0.000000e+000,3.312753e-002,-2.959622e+001,2020-06-23T17:02:27.354000,Normal,
305,0.000000e+000,3.312753e-002,-2.959622e+001,2020-06-23T17:02:27.403000,Normal,
306,0.000000e+000,3.305625e-002,-2.961493e+001,2020-06-23T17:02:27.454000,Normal,
307,0.000000e+000,3.305625e-002,-2.961493e+001,2020-06-23T17:02:27.503000,Normal,
308,0.000000e+000,3.302489e-002,-2.962317e+001,2020-06-23T17:02:27.554000,Normal,
309,0.000000e+000,3.302489e-002,-2.962317e+001,2020-06-23T17:02:27.603000,Normal,
310,0.000000e+000,3.299247e-002,-2.963170e+001,2020-06-23T17:02:27.654000,Normal,
311,0.000000e+000,3.299247e-002,-2.963170e+001,2020-06-23T17:02:27.704000,Normal,
312,0.000000e+000,3.289270e-002,-2.965801e+001,2020-06-23T17:02:27.753000,Normal,
313,0.000000e+000,3.289270e-002,-2.965801e+001,2020-06-23T17:02:27.804000,Normal,
314,0.000000e+000,3.276871e-002,-2.969081e+001,2020-06-23T17:02:27.853000,Normal,
315,0.000000e+000,3.276871e-002,-2.969081e+001,2020-06-23T17:02:27.904000,Normal,
316,0.000000e+000,3.272814e-002,-2.970157e+001,2020-06-23T17:02:27.953000,Normal,
317,0.000000e+000,3.272814e-002,-2.970157e+001,2020-06-23T17:02:28.004000,Normal,
318,0.000000e+000,3.276646e-002,-2.969141e+001,2020-06-23T17:02:28.054000,Normal,
319,0.000000e+000,3.276646e-002,-2.969141e+001,2020-06-23T17:02:28.104000,Normal,
320,0.000000e+000,3.275906e-002,-2.969337e+001,2020-06-23T17:02:28.154000,Normal,
321,0.000000e+000,3.275906e-002,-2.969337e+001,2020-06-23T17:02:28.204000,Normal,
322,0.000000e+000,3.266088e-002,-2.971944e+001,2020-06-23T17:02:28.254000,Normal,
323,0.000000e+000,3.266088e-002,-2.971944e+001,2020-06-23T17:02:28.304000,Normal,
324,0.000000e+000,3.255598e-002,-2.974738e+001,2020-06-23T17:02:28.354000,Normal,
325,0.000000e+000,3.255598e-002,-2.974738e+001,2020-06-23T17:02:28.404000,Normal,
326,0.000000e+000,3.250304e-002,-2.976152e+001,2020-06-23T17:02:28.454000,Normal,
327,0.000000e+000,3.250304e-002,-2.976152e+001,2020-06-23T17:02:28.504000,Normal,
328,0.000000e+000,3.247397e-002,-2.976929e+001,2020-06-23T17:02:28.554000,Normal,
329,0.000000e+000,3.247397e-002,-2.976929e+001,2020-06-23T17:02:28.604000,Normal,
330,0.000000e+000,3.247359e-002,-2.976939e+001,2020-06-23T17:02:28.654000,Normal,
331,0.000000e+000,3.247359e-002,-2.976939e+001,2020-06-23T17:02:28.704000,Normal,
332,0.000000e+000,3.252799e-002,-2.975485e+001,2020-06-23T17:02:28.753000,Normal,
333,0.000000e+000,3.252799e-002,-2.975485e+001,2020-06-23T17:02:28.804000,Normal,
334,0.000000e+000,3.259936e-002,-2.973582e+001,2020-06-23T17:02:28.854000,Normal,
335,0.000000e+000,3.259936e-002,-2.973582e+001,2020-06-23T17:02:28.904000,Normal,
336,0.000000e+000,3.261107e-002,-2.973270e+001,2020-06-23T17:02:28.954000,Normal,
337,0.000000e+000,3.261107e-002,-2.973270e+001,2020-06-23T17:02:29.003000,Normal,
338,0.000000e+000,3.258100e-002,-2.974071e+001,2020-06-23T17:02:29.053000,Normal,
339,0.000000e+000,3.258100e-002,-2.974071e+001,2020-06-23T17:02:29.103000,Normal,
340,0.000000e+000,3.260861e-002,-2.973336e+001,2020-06-23T17:02:29.153000,Normal,
341,0.000000e+000,3.260861e-002,-2.973336e+001,2020-06-23T17:02:29.204000,Normal,
342,0.000000e+000,3.270810e-002,-2.970689e+001,2020-06-23T17:02:29.253000,Normal,
343,0.000000e+000,3.270810e-002,-2.970689e+001,2020-06-23T17:02:29.304000,Normal,
344,0.000000e+000,3.274360e-002,-2.969747e+001,2020-06-23T17:02:29.353000,Normal,
345,0.000000e+000,3.274360e-002,-2.969747e+001,2020-06-23T17:02:29.403000,Normal,
346,0.000000e+000,3.262873e-002,-2.972800e+001,2020-06-23T17:02:29.453000,Normal,
347,0.000000e+000,3.262873e-002,-2.972800e+001,2020-06-23T17:02:29.503000,Normal,
348,0.000000e+000,3.251865e-002,-2.975735e+001,2020-06-23T17:02:29.554000,Normal,
349,0.000000e+000,3.251865e-002,-2.975735e+001,2020-06-23T17:02:29.603000,Normal,
350,0.000000e+000,3.260209e-002,-2.973509e+001,2020-06-23T17:02:29.654000,Normal,
351,0.000000e+000,3.260209e-002,-2.973509e+001,2020-06-23T17:02:29.703000,Normal,
352,0.000000e+000,3.283010e-002,-2.967456e+001,2020-06-23T17:02:29.753000,Normal,
353,0.000000e+000,3.283010e-002,-2.967456e+001,2020-06-23T17:02:29.803000,Normal,
354,0.000000e+000,3.302990e-002,-2.962186e+001,2020-06-23T17:02:29.853000,Normal,
355,0.000000e+000,3.302990e-002,-2.962186e+001,2020-06-23T17:02:29.904000,Normal,
356,0.000000e+000,3.314764e-002,-2.959095e+001,2020-06-23T17:02:29.953000,Normal,
357,0.000000e+000,3.314764e-002,-2.959095e+001,2020-06-23T17:02:30.004000,Normal,
358,0.000000e+000,3.315707e-002,-2.958848e+001,2020-06-23T17:02:30.053000,Normal,
359,0.000000e+000,3.315707e-002,-2.958848e+001,2020-06-23T17:02:30.104000,Normal,
360,0.000000e+000,3.300324e-002,-2.962887e+001,2020-06-23T17:02:30.153000,Normal,
361,0.000000e+000,3.300324e-002,-2.962887e+001,2020-06-23T17:02:30.204000,Normal,
362,0.000000e+000,3.276534e-002,-2.969171e+001,2020-06-23T17:02:30.254000,Normal,
363,0.000000e+000,3.276534e-002,-2.969171e+001,2020-06-23T17:02:30.304000,Normal,
364,0.000000e+000,3.256821e-002,-2.974412e+001,2020-06-23T17:02:30.354000,Normal,
365,0.000000e+000,3.256821e-002,-2.974412e+001,2020-06-23T17:02:30.403000,Normal,
366,0.000000e+000,3.242411e-002,-2.978264e+001,2020-06-23T17:02:30.454000,Normal,
367,0.000000e+000,3.242411e-002,-2.978264e+001,2020-06-23T17:02:30.503000,Normal,
368,0.000000e+000,3.233958e-002,-2.980531e+001,2020-06-23T17:02:30.554000,Normal,
369,0.000000e+000,3.233958e-002,-2.980531e+001,2020-06-23T17:02:30.604000,Normal,
370,0.000000e+000,3.304762e-002,-2.961720e+001,2020-06-23T17:02:30.654000,Normal,
371,0.000000e+000,3.304762e-002,-2.961720e+001,2020-06-23T17:02:30.704000,Normal,
372,0.000000e+000,3.667197e-002,-2.871331e+001,2020-06-23T17:02:30.753000,Normal,
373,0.000000e+000,3.667197e-002,-2.871331e+001,2020-06-23T17:02:30.804000,Normal,
374,0.000000e+000,4.292058e-002,-2.734669e+001,2020-06-23T17:02:30.853000,Normal,
375,0.000000e+000,4.292058e-002,-2.734669e+001,2020-06-23T17:02:30.904000,Normal,
376,0.000000e+000,4.778961e-002,-2.641333e+001,2020-06-23T17:02:30.954000,Normal,
377,0.000000e+000,4.778961e-002,-2.641333e+001,2020-06-23T17:02:31.004000,Normal,
378,0.000000e+000,4.858440e-002,-2.627006e+001,2020-06-23T17:02:31.054000,Normal,
379,0.000000e+000,4.858440e-002,-2.627006e+001,2020-06-23T17:02:31.104000,Normal,
380,0.000000e+000,4.657293e-002,-2.663733e+001,2020-06-23T17:02:31.154000,Normal,
381,0.000000e+000,4.657293e-002,-2.663733e+001,2020-06-23T17:02:31.204000,Normal,
382,0.000000e+000,4.437354e-002,-2.705752e+001,2020-06-23T17:02:31.254000,Normal,
383,0.000000e+000,4.437354e-002,-2.705752e+001,2020-06-23T17:02:31.304000,Normal,
384,0.000000e+000,4.273873e-002,-2.738357e+001,2020-06-23T17:02:31.354000,Normal,
385,0.000000e+000,4.273873e-002,-2.738357e+001,2020-06-23T17:02:31.404000,Normal,
386,0.000000e+000,4.187004e-002,-2.756193e+001,2020-06-23T17:02:31.454000,Normal,
387,0.000000e+000,4.187004e-002,-2.756193e+001,2020-06-23T17:02:31.504000,Normal,
388,0.000000e+000,4.268017e-002,-2.739548e+001,2020-06-23T17:02:31.554000,Normal,
389,0.000000e+000,4.268017e-002,-2.739548e+001,2020-06-23T17:02:31.604000,Normal,
390,0.000000e+000,4.563490e-002,-2.681406e+001,2020-06-23T17:02:31.654000,Normal,
391,0.000000e+000,4.563490e-002,-2.681406e+001,2020-06-23T17:02:31.704000,Normal,
392,0.000000e+000,5.044152e-002,-2.594424e+001,2020-06-23T17:02:31.754000,Normal,
393,0.000000e+000,5.044152e-002,-2.594424e+001,2020-06-23T17:02:31.804000,Normal,
394,0.000000e+000,5.545506e-002,-2.512118e+001,2020-06-23T17:02:31.854000,Normal,
395,0.000000e+000,5.545506e-002,-2.512118e+001,2020-06-23T17:02:31.904000,Normal,
396,0.000000e+000,5.973848e-002,-2.447492e+001,2020-06-23T17:02:31.954000,Normal,
397,0.000000e+000,5.973848e-002,-2.447492e+001,2020-06-23T17:02:32.003000,Normal,
398,0.000000e+000,6.370207e-002,-2.391693e+001,2020-06-23T17:02:32.053000,Normal,
399,0.000000e+000,6.370207e-002,-2.391693e+001,2020-06-23T17:02:32.104000,Normal,
400,0.000000e+000,6.683618e-002,-2.349977e+001,2020-06-23T17:02:32.153000,Normal,
401,0.000000e+000,6.683618e-002,-2.349977e+001,2020-06-23T17:02:32.204000,Normal,
402,0.000000e+000,6.820734e-002,-2.332338e+001,2020-06-23T17:02:32.253000,Normal,
403,0.000000e+000,6.820734e-002,-2.332338e+001,2020-06-23T17:02:32.304000,Normal,
404,0.000000e+000,6.906490e-002,-2.321485e+001,2020-06-23T17:02:32.353000,Normal,
405,0.000000e+000,6.906490e-002,-2.321485e+001,2020-06-23T17:02:32.403000,Normal,
406,0.000000e+000,7.278006e-002,-2.275975e+001,2020-06-23T17:02:32.454000,Normal,
407,0.000000e+000,7.278006e-002,-2.275975e+001,2020-06-23T17:02:32.503000,Normal,
408,0.000000e+000,8.011663e-002,-2.192555e+001,2020-06-23T17:02:32.554000,Normal,
409,0.000000e+000,8.011663e-002,-2.192555e+001,2020-06-23T17:02:32.603000,Normal,
410,0.000000e+000,8.761957e-002,-2.114798e+001,2020-06-23T17:02:32.654000,Normal,
411,0.000000e+000,8.761957e-002,-2.114798e+001,2020-06-23T17:02:32.703000,Normal,
412,0.000000e+000,9.135235e-002,-2.078561e+001,2020-06-23T17:02:32.753000,Normal,
413,0.000000e+000,9.135235e-002,-2.078561e+001,2020-06-23T17:02:32.804000,Normal,
414,0.000000e+000,9.090075e-002,-2.082865e+001,2020-06-23T17:02:32.853000,Normal,
415,0.000000e+000,9.090075e-002,-2.082865e+001,2020-06-23T17:02:32.904000,Normal,
416,0.000000e+000,9.029760e-002,-2.088648e+001,2020-06-23T17:02:32.953000,Normal,
417,0.000000e+000,9.029760e-002,-2.088648e+001,2020-06-23T17:02:33.004000,Normal,
418,0.000000e+000,9.536210e-002,-2.041248e+001,2020-06-23T17:02:33.053000,Normal,
419,0.000000e+000,9.536210e-002,-2.041248e+001,2020-06-23T17:02:33.104000,Normal,
420,0.000000e+000,1.088294e-001,-1.926507e+001,2020-06-23T17:02:33.154000,Normal,
421,0.000000e+000,1.088294e-001,-1.926507e+001,2020-06-23T17:02:33.204000,Normal,
422,0.000000e+000,1.275278e-001,-1.788790e+001,2020-06-23T17:02:33.254000,Normal,
423,0.000000e+000,1.275278e-001,-1.788790e+001,2020-06-23T17:02:33.304000,Normal,
424,0.000000e+000,1.498565e-001,-1.648649e+001,2020-06-23T17:02:33.354000,Normal,
425,0.000000e+000,1.498565e-001,-1.648649e+001,2020-06-23T17:02:33.403000,Normal,
426,0.000000e+000,1.794382e-001,-1.492170e+001,2020-06-23T17:02:33.454000,Normal,
427,0.000000e+000,1.794382e-001,-1.492170e+001,2020-06-23T17:02:33.504000,Normal,
428,0.000000e+000,2.117228e-001,-1.348465e+001,2020-06-23T17:02:33.554000,Normal,
429,0.000000e+000,2.117228e-001,-1.348465e+001,2020-06-23T17:02:33.604000,Normal,
430,0.000000e+000,2.307459e-001,-1.273732e+001,2020-06-23T17:02:33.654000,Normal,
431,0.000000e+000,2.307459e-001,-1.273732e+001,2020-06-23T17:02:33.704000,Normal,
432,0.000000e+000,2.257543e-001,-1.292728e+001,2020-06-23T17:02:33.753000,Normal,
433,0.000000e+000,2.257543e-001,-1.292728e+001,2020-06-23T17:02:33.804000,Normal,
434,0.000000e+000,2.081013e-001,-1.363450e+001,2020-06-23T17:02:33.853000,Normal,
435,0.000000e+000,2.081013e-001,-1.363450e+001,2020-06-23T17:02:33.904000,Normal,
436,0.000000e+000,2.097124e-001,-1.356752e+001,2020-06-23T17:02:33.954000,Normal,
437,0.000000e+000,2.097124e-001,-1.356752e+001,2020-06-23T17:02:34.003000,Normal,
438,0.000000e+000,2.538628e-001,-1.190802e+001,2020-06-23T17:02:34.053000,Normal,
439,0.000000e+000,2.538628e-001,-1.190802e+001,2020-06-23T17:02:34.103000,Normal,
440,0.000000e+000,3.188264e-001,-9.928916e+000,2020-06-23T17:02:34.153000,Normal,
441,0.000000e+000,3.188264e-001,-9.928916e+000,2020-06-23T17:02:34.203000,Normal,
442,0.000000e+000,3.654917e-001,-8.742450e+000,2020-06-23T17:02:34.253000,Normal,
443,0.000000e+000,3.654917e-001,-8.742450e+000,2020-06-23T17:02:34.304000,Normal,
444,0.000000e+000,3.758248e-001,-8.500291e+000,2020-06-23T17:02:34.353000,Normal,
445,0.000000e+000,3.758248e-001,-8.500291e+000,2020-06-23T17:02:34.403000,Normal,
446,0.000000e+000,3.605191e-001,-8.861433e+000,2020-06-23T17:02:34.453000,Normal,
447,0.000000e+000,3.605191e-001,-8.861433e+000,2020-06-23T17:02:34.503000,Normal,
448,0.000000e+000,3.442046e-001,-9.263666e+000,2020-06-23T17:02:34.553000,Normal,
449,0.000000e+000,3.442046e-001,-9.263666e+000,2020-06-23T17:02:34.603000,Normal,
450,0.000000e+000,3.414693e-001,-9.332967e+000,2020-06-23T17:02:34.654000,Normal,
451,0.000000e+000,3.414693e-001,-9.332967e+000,2020-06-23T17:02:34.703000,Normal,
452,0.000000e+000,3.518622e-001,-9.072547e+000,2020-06-23T17:02:34.753000,Normal,
453,0.000000e+000,3.518622e-001,-9.072547e+000,2020-06-23T17:02:34.803000,Normal,
454,0.000000e+000,3.649360e-001,-8.755666e+000,2020-06-23T17:02:34.853000,Normal,
455,0.000000e+000,3.649360e-001,-8.755666e+000,2020-06-23T17:02:34.903000,Normal,
456,0.000000e+000,3.666107e-001,-8.715898e+000,2020-06-23T17:02:34.953000,Normal,
457,0.000000e+000,3.666107e-001,-8.715898e+000,2020-06-23T17:02:35.004000,Normal,
458,0.000000e+000,3.533865e-001,-9.035001e+000,2020-06-23T17:02:35.053000,Normal,
459,0.000000e+000,3.533865e-001,-9.035001e+000,2020-06-23T17:02:35.104000,Normal,
460,0.000000e+000,3.355314e-001,-9.485337e+000,2020-06-23T17:02:35.153000,Normal,
461,0.000000e+000,3.355314e-001,-9.485337e+000,2020-06-23T17:02:35.204000,Normal,
462,0.000000e+000,3.209047e-001,-9.872479e+000,2020-06-23T17:02:35.253000,Normal,
463,0.000000e+000,3.209047e-001,-9.872479e+000,2020-06-23T17:02:35.304000,Normal,
464,0.000000e+000,3.045135e-001,-1.032787e+001,2020-06-23T17:02:35.354000,Normal,
465,0.000000e+000,3.045135e-001,-1.032787e+001,2020-06-23T17:02:35.403000,Normal,
466,0.000000e+000,2.846457e-001,-1.091391e+001,2020-06-23T17:02:35.454000,Normal,
467,0.000000e+000,2.846457e-001,-1.091391e+001,2020-06-23T17:02:35.503000,Normal,
468,0.000000e+000,2.778444e-001,-1.112397e+001,2020-06-23T17:02:35.554000,Normal,
469,0.000000e+000,2.778444e-001,-1.112397e+001,2020-06-23T17:02:35.603000,Normal,
470,0.000000e+000,2.928857e-001,-1.066604e+001,2020-06-23T17:02:35.654000,Normal,
471,0.000000e+000,2.928857e-001,-1.066604e+001,2020-06-23T17:02:35.704000,Normal,
472,0.000000e+000,3.086634e-001,-1.021030e+001,2020-06-23T17:02:35.753000,Normal,
473,0.000000e+000,3.086634e-001,-1.021030e+001,2020-06-23T17:02:35.804000,Normal,
474,0.000000e+000,3.072071e-001,-1.025138e+001,2020-06-23T17:02:35.853000,Normal,
475,0.000000e+000,3.072071e-001,-1.025138e+001,2020-06-23T17:02:35.904000,Normal,
476,0.000000e+000,2.967538e-001,-1.055208e+001,2020-06-23T17:02:35.953000,Normal,
477,0.000000e+000,2.967538e-001,-1.055208e+001,2020-06-23T17:02:36.004000,Normal,
478,0.000000e+000,2.955213e-001,-1.058822e+001,2020-06-23T17:02:36.054000,Normal,
479,0.000000e+000,2.955213e-001,-1.058822e+001,2020-06-23T17:02:36.104000,Normal,
480,0.000000e+000,2.989491e-001,-1.048806e+001,2020-06-23T17:02:36.154000,Normal,
481,0.000000e+000,2.989491e-001,-1.048806e+001,2020-06-23T17:02:36.204000,Normal,
482,0.000000e+000,2.897224e-001,-1.076036e+001,2020-06-23T17:02:36.254000,Normal,
483,0.000000e+000,2.897224e-001,-1.076036e+001,2020-06-23T17:02:36.304000,Normal,
484,0.000000e+000,2.683247e-001,-1.142679e+001,2020-06-23T17:02:36.354000,Normal,
485,0.000000e+000,2.683247e-001,-1.142679e+001,2020-06-23T17:02:36.403000,Normal,
486,0.000000e+000,2.539313e-001,-1.190568e+001,2020-06-23T17:02:36.454000,Normal,
487,0.000000e+000,2.539313e-001,-1.190568e+001,2020-06-23T17:02:36.504000,Normal,
488,0.000000e+000,2.559897e-001,-1.183555e+001,2020-06-23T17:02:36.554000,Normal,
489,0.000000e+000,2.559897e-001,-1.183555e+001,2020-06-23T17:02:36.604000,Normal,
490,0.000000e+000,2.621178e-001,-1.163007e+001,2020-06-23T17:02:36.654000,Normal,
491,0.000000e+000,2.621178e-001,-1.163007e+001,2020-06-23T17:02:36.704000,Normal,
492,0.000000e+000,2.639791e-001,-1.156861e+001,2020-06-23T17:02:36.753000,Normal,
493,0.000000e+000,2.639791e-001,-1.156861e+001,2020-06-23T17:02:36.804000,Normal,
494,0.000000e+000,2.655595e-001,-1.151676e+001,2020-06-23T17:02:36.854000,Normal,
495,0.000000e+000,2.655595e-001,-1.151676e+001,2020-06-23T17:02:36.904000,Normal,
496,0.000000e+000,2.691268e-001,-1.140086e+001,2020-06-23T17:02:36.954000,Normal,
497,0.000000e+000,2.691268e-001,-1.140086e+001,2020-06-23T17:02:37.003000,Normal,
498,0.000000e+000,2.696712e-001,-1.138331e+001,2020-06-23T17:02:37.053000,Normal,
499,0.000000e+000,2.696712e-001,-1.138331e+001,2020-06-23T17:02:37.103000,Normal,
500,0.000000e+000,2.658673e-001,-1.150670e+001,2020-06-23T17:02:37.153000,Normal,
501,0.000000e+000,2.658673e-001,-1.150670e+001,2020-06-23T17:02:37.204000,Normal,
502,0.000000e+000,2.630194e-001,-1.160024e+001,2020-06-23T17:02:37.253000,Normal,
503,0.000000e+000,2.630194e-001,-1.160024e+001,2020-06-23T17:02:37.304000,Normal,
504,0.000000e+000,2.643441e-001,-1.155661e+001,2020-06-23T17:02:37.353000,Normal,
505,0.000000e+000,2.643441e-001,-1.155661e+001,2020-06-23T17:02:37.403000,Normal,
506,0.000000e+000,2.674807e-001,-1.145415e+001,2020-06-23T17:02:37.453000,Normal,
507,0.000000e+000,2.674807e-001,-1.145415e+001,2020-06-23T17:02:37.503000,Normal,
508,0.000000e+000,2.698034e-001,-1.137905e+001,2020-06-23T17:02:37.554000,Normal,
509,0.000000e+000,2.698034e-001,-1.137905e+001,2020-06-23T17:02:37.603000,Normal,
510,0.000000e+000,2.708333e-001,-1.134596e+001,2020-06-23T17:02:37.654000,Normal,
511,0.000000e+000,2.708333e-001,-1.134596e+001,2020-06-23T17:02:37.703000,Normal,
512,0.000000e+000,2.718225e-001,-1.131429e+001,2020-06-23T17:02:37.753000,Normal,
513,0.000000e+000,2.718225e-001,-1.131429e+001,2020-06-23T17:02:37.803000,Normal,
514,0.000000e+000,2.733891e-001,-1.126437e+001,2020-06-23T17:02:37.853000,Normal,
515,0.000000e+000,2.733891e-001,-1.126437e+001,2020-06-23T17:02:37.904000,Normal,
516,0.000000e+000,2.748562e-001,-1.121789e+001,2020-06-23T17:02:37.953000,Normal,
517,0.000000e+000,2.748562e-001,-1.121789e+001,2020-06-23T17:02:38.004000,Normal,
518,0.000000e+000,2.760346e-001,-1.118073e+001,2020-06-23T17:02:38.053000,Normal,
519,0.000000e+000,2.760346e-001,-1.118073e+001,2020-06-23T17:02:38.104000,Normal,
520,0.000000e+000,2.763777e-001,-1.116994e+001,2020-06-23T17:02:38.153000,Normal,
521,0.000000e+000,2.763777e-001,-1.116994e+001,2020-06-23T17:02:38.204000,Normal,
522,0.000000e+000,2.758016e-001,-1.118806e+001,2020-06-23T17:02:38.254000,Normal,
523,0.000000e+000,2.758016e-001,-1.118806e+001,2020-06-23T17:02:38.304000,Normal,
524,0.000000e+000,2.751855e-001,-1.120749e+001,2020-06-23T17:02:38.354000,Normal,
525,0.000000e+000,2.751855e-001,-1.120749e+001,2020-06-23T17:02:38.403000,Normal,
526,0.000000e+000,2.746984e-001,-1.122288e+001,2020-06-23T17:02:38.454000,Normal,
527,0.000000e+000,2.746984e-001,-1.122288e+001,2020-06-23T17:02:38.503000,Normal,
528,0.000000e+000,2.743019e-001,-1.123542e+001,2020-06-23T17:02:38.554000,Normal,
529,0.000000e+000,2.743019e-001,-1.123542e+001,2020-06-23T17:02:38.604000,Normal,
530,0.000000e+000,2.748906e-001,-1.121680e+001,2020-06-23T17:02:38.654000,Normal,
531,0.000000e+000,2.748906e-001,-1.121680e+001,2020-06-23T17:02:38.704000,Normal,
532,0.000000e+000,2.762597e-001,-1.117365e+001,2020-06-23T17:02:38.753000,Normal,
533,0.000000e+000,2.762597e-001,-1.117365e+001,2020-06-23T17:02:38.804000,Normal,
534,0.000000e+000,2.756684e-001,-1.119226e+001,2020-06-23T17:02:38.853000,Normal,
535,0.000000e+000,2.756684e-001,-1.119226e+001,2020-06-23T17:02:38.904000,Normal,
536,0.000000e+000,2.725547e-001,-1.129093e+001,2020-06-23T17:02:38.953000,Normal,
537,0.000000e+000,2.725547e-001,-1.129093e+001,2020-06-23T17:02:39.004000,Normal,
538,0.000000e+000,2.702783e-001,-1.136378e+001,2020-06-23T17:02:39.054000,Normal,
539,0.000000e+000,2.702783e-001,-1.136378e+001,2020-06-23T17:02:39.104000,Normal,
540,0.000000e+000,2.695508e-001,-1.138719e+001,2020-06-23T17:02:39.154000,Normal,
541,0.000000e+000,2.695508e-001,-1.138719e+001,2020-06-23T17:02:39.204000,Normal,
542,0.000000e+000,2.687310e-001,-1.141364e+001,2020-06-23T17:02:39.254000,Normal,
543,0.000000e+000,2.687310e-001,-1.141364e+001,2020-06-23T17:02:39.304000,Normal,
544,0.000000e+000,2.683522e-001,-1.142590e+001,2020-06-23T17:02:39.354000,Normal,
545,0.000000e+000,2.683522e-001,-1.142590e+001,2020-06-23T17:02:39.404000,Normal,
546,0.000000e+000,2.695516e-001,-1.138716e+001,2020-06-23T17:02:39.454000,Normal,
547,0.000000e+000,2.695516e-001,-1.138716e+001,2020-06-23T17:02:39.504000,Normal,
548,0.000000e+000,2.712366e-001,-1.133303e+001,2020-06-23T17:02:39.554000,Normal,
549,0.000000e+000,2.712366e-001,-1.133303e+001,2020-06-23T17:02:39.604000,Normal,
550,0.000000e+000,2.721920e-001,-1.130249e+001,2020-06-23T17:02:39.654000,Normal,
551,0.000000e+000,2.721920e-001,-1.130249e+001,2020-06-23T17:02:39.704000,Normal,
552,0.000000e+000,2.731229e-001,-1.127284e+001,2020-06-23T17:02:39.754000,Normal,
553,0.000000e+000,2.731229e-001,-1.127284e+001,2020-06-23T17:02:39.804000,Normal,
554,0.000000e+000,2.735225e-001,-1.126014e+001,2020-06-23T17:02:39.854000,Normal,
555,0.000000e+000,2.735225e-001,-1.126014e+001,2020-06-23T17:02:39.904000,Normal,
556,0.000000e+000,2.706236e-001,-1.135269e+001,2020-06-23T17:02:39.954000,Normal,
557,0.000000e+000,2.706236e-001,-1.135269e+001,2020-06-23T17:02:40.003000,Normal,
558,0.000000e+000,2.654621e-001,-1.151995e+001,2020-06-23T17:02:40.053000,Normal,
559,0.000000e+000,2.654621e-001,-1.151995e+001,2020-06-23T17:02:40.104000,Normal,
560,0.000000e+000,2.636039e-001,-1.158096e+001,2020-06-23T17:02:40.153000,Normal,
561,0.000000e+000,2.636039e-001,-1.158096e+001,2020-06-23T17:02:40.204000,Normal,
562,0.000000e+000,2.658001e-001,-1.150890e+001,2020-06-23T17:02:40.253000,Normal,
563,0.000000e+000,2.658001e-001,-1.150890e+001,2020-06-23T17:02:40.304000,Normal,
564,0.000000e+000,2.676816e-001,-1.144763e+001,2020-06-23T17:02:40.353000,Normal,
565,0.000000e+000,2.676816e-001,-1.144763e+001,2020-06-23T17:02:40.403000,Normal,
566,0.000000e+000,2.683795e-001,-1.142501e+001,2020-06-23T17:02:40.454000,Normal,
567,0.000000e+000,2.683795e-001,-1.142501e+001,2020-06-23T17:02:40.503000,Normal,
568,0.000000e+000,2.702340e-001,-1.136520e+001,2020-06-23T17:02:40.554000,Normal,
569,0.000000e+000,2.702340e-001,-1.136520e+001,2020-06-23T17:02:40.603000,Normal,
570,0.000000e+000,2.717382e-001,-1.131699e+001,2020-06-23T17:02:40.654000,Normal,
571,0.000000e+000,2.717382e-001,-1.131699e+001,2020-06-23T17:02:40.703000,Normal,
572,0.000000e+000,2.711311e-001,-1.133641e+001,2020-06-23T17:02:40.753000,Normal,
573,0.000000e+000,2.711311e-001,-1.133641e+001,2020-06-23T17:02:40.804000,Normal,
574,0.000000e+000,2.697678e-001,-1.138020e+001,2020-06-23T17:02:40.853000,Normal,
575,0.000000e+000,2.697678e-001,-1.138020e+001,2020-06-23T17:02:40.904000,Normal,
