file name,FFT_1
date,2020-Jun-23 17:02:11.404002
desc,
note,
ch_name,Ch1
ch_type,Overall
x_unit,
y_unit,g
unit,g
db_ref,1.000000e+000
detection,rms
data
record,rpm,value,value(dB),time,alarm,note
576,0.000000e+000,4.825919e-001,-6.328400e+000,2020-06-23T17:02:40.953000,Normal,
577,0.000000e+000,4.825919e-001,-6.328400e+000,2020-06-23T17:02:41.004000,Normal,
578,0.000000e+000,4.823929e-001,-6.331981e+000,2020-06-23T17:02:41.053000,Normal,
579,0.000000e+000,4.823929e-001,-6.331981e+000,2020-06-23T17:02:41.104000,Normal,
580,0.000000e+000,4.848152e-001,-6.288476e+000,2020-06-23T17:02:41.154000,Normal,
581,0.000000e+000,4.848152e-001,-6.288476e+000,2020-06-23T17:02:41.204000,Normal,
582,0.000000e+000,4.909580e-001,-6.179113e+000,2020-06-23T17:02:41.254000,Normal,
583,0.000000e+000,4.909580e-001,-6.179113e+000,2020-06-23T17:02:41.304000,Normal,
584,0.000000e+000,4.979621e-001,-6.056075e+000,2020-06-23T17:02:41.354000,Normal,
585,0.000000e+000,4.979621e-001,-6.056075e+000,2020-06-23T17:02:41.403000,Normal,
586,0.000000e+000,5.022943e-001,-5.980836e+000,2020-06-23T17:02:41.454000,Normal,
587,0.000000e+000,5.022943e-001,-5.980836e+000,2020-06-23T17:02:41.503000,Normal,
588,0.000000e+000,5.026380e-001,-5.974894e+000,2020-06-23T17:02:41.554000,Normal,
589,0.000000e+000,5.026380e-001,-5.974894e+000,2020-06-23T17:02:41.604000,Normal,
590,0.000000e+000,4.995693e-001,-6.028085e+000,2020-06-23T17:02:41.654000,Normal,
591,0.000000e+000,4.995693e-001,-6.028085e+000,2020-06-23T17:02:41.704000,Normal,
592,0.000000e+000,4.935781e-001,-6.132883e+000,2020-06-23T17:02:41.753000,Normal,
593,0.000000e+000,4.935781e-001,-6.132883e+000,2020-06-23T17:02:41.804000,Normal,
594,0.000000e+000,4.856754e-001,-6.273078e+000,2020-06-23T17:02:41.853000,Normal,
595,0.000000e+000,4.856754e-001,-6.273078e+000,2020-06-23T17:02:41.904000,Normal,
596,0.000000e+000,4.774477e-001,-6.421483e+000,2020-06-23T17:02:41.954000,Normal,
597,0.000000e+000,4.774477e-001,-6.421483e+000,2020-06-23T17:02:42.003000,Normal,
598,0.000000e+000,4.710282e-001,-6.539062e+000,2020-06-23T17:02:42.053000,Normal,
599,0.000000e+000,4.710282e-001,-6.539062e+000,2020-06-23T17:02:42.103000,Normal,
600,0.000000e+000,4.685439e-001,-6.584995e+000,2020-06-23T17:02:42.153000,Normal,
601,0.000000e+000,4.685439e-001,-6.584995e+000,2020-06-23T17:02:42.203000,Normal,
602,0.000000e+000,4.695579e-001,-6.566217e+000,2020-06-23T17:02:42.253000,Normal,
603,0.000000e+000,4.695579e-001,-6.566217e+000,2020-06-23T17:02:42.304000,Normal,
604,0.000000e+000,4.727780e-001,-6.506855e+000,2020-06-23T17:02:42.353000,Normal,
605,0.000000e+000,4.727780e-001,-6.506855e+000,2020-06-23T17:02:42.403000,Normal,
606,0.000000e+000,4.798832e-001,-6.377290e+000,2020-06-23T17:02:42.453000,Normal,
607,0.000000e+000,4.798832e-001,-6.377290e+000,2020-06-23T17:02:42.503000,Normal,
608,0.000000e+000,4.882641e-001,-6.226904e+000,2020-06-23T17:02:42.553000,Normal,
609,0.000000e+000,4.882641e-001,-6.226904e+000,2020-06-23T17:02:42.603000,Normal,
610,0.000000e+000,4.898982e-001,-6.197883e+000,2020-06-23T17:02:42.654000,Normal,
611,0.000000e+000,4.898982e-001,-6.197883e+000,2020-06-23T17:02:42.703000,Normal,
612,0.000000e+000,4.858044e-001,-6.270772e+000,2020-06-23T17:02:42.753000,Normal,
613,0.000000e+000,4.858044e-001,-6.270772e+000,2020-06-23T17:02:42.803000,Normal,
614,0.000000e+000,4.866424e-001,-6.255801e+000,2020-06-23T17:02:42.853000,Normal,
615,0.000000e+000,4.866424e-001,-6.255801e+000,2020-06-23T17:02:42.903000,Normal,
616,0.000000e+000,4.953473e-001,-6.101803e+000,2020-06-23T17:02:42.953000,Normal,
617,0.000000e+000,4.953473e-001,-6.101803e+000,2020-06-23T17:02:43.004000,Normal,
618,0.000000e+000,5.023202e-001,-5.980387e+000,2020-06-23T17:02:43.053000,Normal,
619,0.000000e+000,5.023202e-001,-5.980387e+000,2020-06-23T17:02:43.104000,Normal,
620,0.000000e+000,5.007665e-001,-6.007295e+000,2020-06-23T17:02:43.153000,Normal,
621,0.000000e+000,5.007665e-001,-6.007295e+000,2020-06-23T17:02:43.204000,Normal,
622,0.000000e+000,4.930243e-001,-6.142634e+000,2020-06-23T17:02:43.253000,Normal,
623,0.000000e+000,4.930243e-001,-6.142634e+000,2020-06-23T17:02:43.304000,Normal,
624,0.000000e+000,4.872432e-001,-6.245084e+000,2020-06-23T17:02:43.354000,Normal,
625,0.000000e+000,4.872432e-001,-6.245084e+000,2020-06-23T17:02:43.403000,Normal,
626,0.000000e+000,4.874914e-001,-6.240661e+000,2020-06-23T17:02:43.454000,Normal,
627,0.000000e+000,4.874914e-001,-6.240661e+000,2020-06-23T17:02:43.503000,Normal,
628,0.000000e+000,4.894419e-001,-6.205977e+000,2020-06-23T17:02:43.554000,Normal,
629,0.000000e+000,4.894419e-001,-6.205977e+000,2020-06-23T17:02:43.603000,Normal,
630,0.000000e+000,4.883893e-001,-6.224677e+000,2020-06-23T17:02:43.654000,Normal,
631,0.000000e+000,4.883893e-001,-6.224677e+000,2020-06-23T17:02:43.704000,Normal,
632,0.000000e+000,4.842615e-001,-6.298401e+000,2020-06-23T17:02:43.753000,Normal,
633,0.000000e+000,4.842615e-001,-6.298401e+000,2020-06-23T17:02:43.804000,Normal,
634,0.000000e+000,4.801741e-001,-6.372025e+000,2020-06-23T17:02:43.853000,Normal,
635,0.000000e+000,4.801741e-001,-6.372025e+000,2020-06-23T17:02:43.904000,Normal,
636,0.000000e+000,4.776396e-001,-6.417993e+000,2020-06-23T17:02:43.953000,Normal,
637,0.000000e+000,4.776396e-001,-6.417993e+000,2020-06-23T17:02:44.004000,Normal,
638,0.000000e+000,4.767320e-001,-6.434514e+000,2020-06-23T17:02:44.053000,Normal,
639,0.000000e+000,4.767320e-001,-6.434514e+000,2020-06-23T17:02:44.104000,Normal,
640,0.000000e+000,4.787797e-001,-6.397286e+000,2020-06-23T17:02:44.154000,Normal,
641,0.000000e+000,4.787797e-001,-6.397286e+000,2020-06-23T17:02:44.204000,Normal,
642,0.000000e+000,4.849808e-001,-6.285509e+000,2020-06-23T17:02:44.254000,Normal,
643,0.000000e+000,4.849808e-001,-6.285509e+000,2020-06-23T17:02:44.304000,Normal,
644,0.000000e+000,4.911102e-001,-6.176421e+000,2020-06-23T17:02:44.354000,Normal,
645,0.000000e+000,4.911102e-001,-6.176421e+000,2020-06-23T17:02:44.403000,Normal,
646,0.000000e+000,4.909681e-001,-6.178935e+000,2020-06-23T17:02:44.454000,Normal,
647,0.000000e+000,4.909681e-001,-6.178935e+000,2020-06-23T17:02:44.504000,Normal,
648,0.000000e+000,4.882859e-001,-6.226517e+000,2020-06-23T17:02:44.554000,Normal,
649,0.000000e+000,4.882859e-001,-6.226517e+000,2020-06-23T17:02:44.604000,Normal,
650,0.000000e+000,4.913612e-001,-6.171982e+000,2020-06-23T17:02:44.654000,Normal,
651,0.000000e+000,4.913612e-001,-6.171982e+000,2020-06-23T17:02:44.704000,Normal,
652,0.000000e+000,4.981926e-001,-6.052054e+000,2020-06-23T17:02:44.753000,Normal,
653,0.000000e+000,4.981926e-001,-6.052054e+000,2020-06-23T17:02:44.804000,Normal,
654,0.000000e+000,4.998568e-001,-6.023087e+000,2020-06-23T17:02:44.854000,Normal,
655,0.000000e+000,4.998568e-001,-6.023087e+000,2020-06-23T17:02:44.904000,Normal,
656,0.000000e+000,4.922867e-001,-6.155638e+000,2020-06-23T17:02:44.954000,Normal,
657,0.000000e+000,4.922867e-001,-6.155638e+000,2020-06-23T17:02:45.003000,Normal,
658,0.000000e+000,4.808747e-001,-6.359361e+000,2020-06-23T17:02:45.053000,Normal,
659,0.000000e+000,4.808747e-001,-6.359361e+000,2020-06-23T17:02:45.103000,Normal,
660,0.000000e+000,4.753576e-001,-6.459592e+000,2020-06-23T17:02:45.153000,Normal,
661,0.000000e+000,4.753576e-001,-6.459592e+000,2020-06-23T17:02:45.204000,Normal,
662,0.000000e+000,4.793510e-001,-6.386926e+000,2020-06-23T17:02:45.253000,Normal,
663,0.000000e+000,4.793510e-001,-6.386926e+000,2020-06-23T17:02:45.304000,Normal,
664,0.000000e+000,4.886336e-001,-6.220334e+000,2020-06-23T17:02:45.353000,Normal,
665,0.000000e+000,4.886336e-001,-6.220334e+000,2020-06-23T17:02:45.403000,Normal,
666,0.000000e+000,4.969557e-001,-6.073647e+000,2020-06-23T17:02:45.453000,Normal,
667,0.000000e+000,4.969557e-001,-6.073647e+000,2020-06-23T17:02:45.503000,Normal,
668,0.000000e+000,4.986959e-001,-6.043285e+000,2020-06-23T17:02:45.554000,Normal,
669,0.000000e+000,4.986959e-001,-6.043285e+000,2020-06-23T17:02:45.603000,Normal,
670,0.000000e+000,4.931279e-001,-6.140809e+000,2020-06-23T17:02:45.654000,Normal,
671,0.000000e+000,4.931279e-001,-6.140809e+000,2020-06-23T17:02:45.703000,Normal,
672,0.000000e+000,4.873915e-001,-6.242441e+000,2020-06-23T17:02:45.753000,Normal,
673,0.000000e+000,4.873915e-001,-6.242441e+000,2020-06-23T17:02:45.803000,Normal,
674,0.000000e+000,4.868053e-001,-6.252893e+000,2020-06-23T17:02:45.853000,Normal,
675,0.000000e+000,4.868053e-001,-6.252893e+000,2020-06-23T17:02:45.904000,Normal,
676,0.000000e+000,4.879590e-001,-6.232333e+000,2020-06-23T17:02:45.953000,Normal,
677,0.000000e+000,4.879590e-001,-6.232333e+000,2020-06-23T17:02:46.004000,Normal,
678,0.000000e+000,4.871483e-001,-6.246776e+000,2020-06-23T17:02:46.053000,Normal,
679,0.000000e+000,4.871483e-001,-6.246776e+000,2020-06-23T17:02:46.104000,Normal,
680,0.000000e+000,4.850429e-001,-6.284396e+000,2020-06-23T17:02:46.153000,Normal,
681,0.000000e+000,4.850429e-001,-6.284396e+000,2020-06-23T17:02:46.204000,Normal,
682,0.000000e+000,4.847403e-001,-6.289817e+000,2020-06-23T17:02:46.253000,Normal,
683,0.000000e+000,4.847403e-001,-6.289817e+000,2020-06-23T17:02:46.304000,Normal,
684,0.000000e+000,4.890361e-001,-6.213181e+000,2020-06-23T17:02:46.354000,Normal,
685,0.000000e+000,4.890361e-001,-6.213181e+000,2020-06-23T17:02:46.403000,Normal,
686,0.000000e+000,4.937121e-001,-6.130524e+000,2020-06-23T17:02:46.454000,Normal,
687,0.000000e+000,4.937121e-001,-6.130524e+000,2020-06-23T17:02:46.503000,Normal,
688,0.000000e+000,4.925390e-001,-6.151188e+000,2020-06-23T17:02:46.554000,Normal,
689,0.000000e+000,4.925390e-001,-6.151188e+000,2020-06-23T17:02:46.603000,Normal,
690,0.000000e+000,4.907963e-001,-6.181975e+000,2020-06-23T17:02:46.654000,Normal,
691,0.000000e+000,4.907963e-001,-6.181975e+000,2020-06-23T17:02:46.704000,Normal,
692,0.000000e+000,4.948235e-001,-6.110994e+000,2020-06-23T17:02:46.753000,Normal,
693,0.000000e+000,4.948235e-001,-6.110994e+000,2020-06-23T17:02:46.804000,Normal,
694,0.000000e+000,4.969789e-001,-6.073240e+000,2020-06-23T17:02:46.853000,Normal,
695,0.000000e+000,4.969789e-001,-6.073240e+000,2020-06-23T17:02:46.904000,Normal,
696,0.000000e+000,4.905265e-001,-6.186751e+000,2020-06-23T17:02:46.953000,Normal,
697,0.000000e+000,4.905265e-001,-6.186751e+000,2020-06-23T17:02:47.004000,Normal,
698,0.000000e+000,4.823603e-001,-6.332569e+000,2020-06-23T17:02:47.054000,Normal,
699,0.000000e+000,4.823603e-001,-6.332569e+000,2020-06-23T17:02:47.104000,Normal,
700,0.000000e+000,4.812515e-001,-6.352558e+000,2020-06-23T17:02:47.154000,Normal,
701,0.000000e+000,4.812515e-001,-6.352558e+000,2020-06-23T17:02:47.204000,Normal,
702,0.000000e+000,4.837689e-001,-6.307241e+000,2020-06-23T17:02:47.254000,Normal,
703,0.000000e+000,4.837689e-001,-6.307241e+000,2020-06-23T17:02:47.304000,Normal,
704,0.000000e+000,4.841765e-001,-6.299926e+000,2020-06-23T17:02:47.354000,Normal,
705,0.000000e+000,4.841765e-001,-6.299926e+000,2020-06-23T17:02:47.404000,Normal,
706,0.000000e+000,4.844469e-001,-6.295076e+000,2020-06-23T17:02:47.454000,Normal,
707,0.000000e+000,4.844469e-001,-6.295076e+000,2020-06-23T17:02:47.504000,Normal,
708,0.000000e+000,4.861192e-001,-6.265145e+000,2020-06-23T17:02:47.554000,Normal,
709,0.000000e+000,4.861192e-001,-6.265145e+000,2020-06-23T17:02:47.604000,Normal,
710,0.000000e+000,4.854940e-001,-6.276323e+000,2020-06-23T17:02:47.654000,Normal,
711,0.000000e+000,4.854940e-001,-6.276323e+000,2020-06-23T17:02:47.704000,Normal,
712,0.000000e+000,4.822197e-001,-6.335101e+000,2020-06-23T17:02:47.754000,Normal,
713,0.000000e+000,4.822197e-001,-6.335101e+000,2020-06-23T17:02:47.804000,Normal,
714,0.000000e+000,4.848431e-001,-6.287976e+000,2020-06-23T17:02:47.854000,Normal,
715,0.000000e+000,4.848431e-001,-6.287976e+000,2020-06-23T17:02:47.904000,Normal,
716,0.000000e+000,4.953837e-001,-6.101166e+000,2020-06-23T17:02:47.954000,Normal,
717,0.000000e+000,4.953837e-001,-6.101166e+000,2020-06-23T17:02:48.003000,Normal,
718,0.000000e+000,5.023179e-001,-5.980427e+000,2020-06-23T17:02:48.053000,Normal,
719,0.000000e+000,5.023179e-001,-5.980427e+000,2020-06-23T17:02:48.104000,Normal,
720,0.000000e+000,4.984281e-001,-6.047949e+000,2020-06-23T17:02:48.153000,Normal,
721,0.000000e+000,4.984281e-001,-6.047949e+000,2020-06-23T17:02:48.204000,Normal,
722,0.000000e+000,4.906606e-001,-6.184376e+000,2020-06-23T17:02:48.253000,Normal,
723,0.000000e+000,4.906606e-001,-6.184376e+000,2020-06-23T17:02:48.304000,Normal,
724,0.000000e+000,4.891728e-001,-6.210754e+000,2020-06-23T17:02:48.353000,Normal,
725,0.000000e+000,4.891728e-001,-6.210754e+000,2020-06-23T17:02:48.403000,Normal,
726,0.000000e+000,4.926152e-001,-6.149844e+000,2020-06-23T17:02:48.454000,Normal,
727,0.000000e+000,4.926152e-001,-6.149844e+000,2020-06-23T17:02:48.503000,Normal,
728,0.000000e+000,4.927193e-001,-6.148009e+000,2020-06-23T17:02:48.554000,Normal,
729,0.000000e+000,4.927193e-001,-6.148009e+000,2020-06-23T17:02:48.603000,Normal,
730,0.000000e+000,4.875981e-001,-6.238760e+000,2020-06-23T17:02:48.654000,Normal,
731,0.000000e+000,4.875981e-001,-6.238760e+000,2020-06-23T17:02:48.703000,Normal,
732,0.000000e+000,4.819372e-001,-6.340190e+000,2020-06-23T17:02:48.753000,Normal,
733,0.000000e+000,4.819372e-001,-6.340190e+000,2020-06-23T17:02:48.803000,Normal,
734,0.000000e+000,4.796770e-001,-6.381022e+000,2020-06-23T17:02:48.853000,Normal,
735,0.000000e+000,4.796770e-001,-6.381022e+000,2020-06-23T17:02:48.904000,Normal,
736,0.000000e+000,4.807208e-001,-6.362142e+000,2020-06-23T17:02:48.953000,Normal,
737,0.000000e+000,4.807208e-001,-6.362142e+000,2020-06-23T17:02:49.004000,Normal,
738,0.000000e+000,4.836488e-001,-6.309397e+000,2020-06-23T17:02:49.053000,Normal,
739,0.000000e+000,4.836488e-001,-6.309397e+000,2020-06-23T17:02:49.104000,Normal,
740,0.000000e+000,4.859609e-001,-6.267974e+000,2020-06-23T17:02:49.153000,Normal,
741,0.000000e+000,4.859609e-001,-6.267974e+000,2020-06-23T17:02:49.204000,Normal,
742,0.000000e+000,4.858159e-001,-6.270566e+000,2020-06-23T17:02:49.254000,Normal,
743,0.000000e+000,4.858159e-001,-6.270566e+000,2020-06-23T17:02:49.304000,Normal,
744,0.000000e+000,4.876031e-001,-6.238671e+000,2020-06-23T17:02:49.354000,Normal,
745,0.000000e+000,4.876031e-001,-6.238671e+000,2020-06-23T17:02:49.403000,Normal,
746,0.000000e+000,4.940013e-001,-6.125438e+000,2020-06-23T17:02:49.454000,Normal,
747,0.000000e+000,4.940013e-001,-6.125438e+000,2020-06-23T17:02:49.503000,Normal,
748,0.000000e+000,4.987913e-001,-6.041622e+000,2020-06-23T17:02:49.554000,Normal,
749,0.000000e+000,4.987913e-001,-6.041622e+000,2020-06-23T17:02:49.604000,Normal,
750,0.000000e+000,4.987309e-001,-6.042675e+000,2020-06-23T17:02:49.654000,Normal,
751,0.000000e+000,4.987309e-001,-6.042675e+000,2020-06-23T17:02:49.704000,Normal,
752,0.000000e+000,4.987941e-001,-6.041575e+000,2020-06-23T17:02:49.753000,Normal,
753,0.000000e+000,4.987941e-001,-6.041575e+000,2020-06-23T17:02:49.804000,Normal,
754,0.000000e+000,5.014904e-001,-5.994748e+000,2020-06-23T17:02:49.853000,Normal,
755,0.000000e+000,5.014904e-001,-5.994748e+000,2020-06-23T17:02:49.904000,Normal,
756,0.000000e+000,5.036269e-001,-5.957821e+000,2020-06-23T17:02:49.954000,Normal,
757,0.000000e+000,5.036269e-001,-5.957821e+000,2020-06-23T17:02:50.003000,Normal,
758,0.000000e+000,5.023182e-001,-5.980421e+000,2020-06-23T17:02:50.053000,Normal,
759,0.000000e+000,5.023182e-001,-5.980421e+000,2020-06-23T17:02:50.103000,Normal,
760,0.000000e+000,4.952347e-001,-6.103779e+000,2020-06-23T17:02:50.153000,Normal,
761,0.000000e+000,4.952347e-001,-6.103779e+000,2020-06-23T17:02:50.203000,Normal,
762,0.000000e+000,4.855291e-001,-6.275695e+000,2020-06-23T17:02:50.253000,Normal,
763,0.000000e+000,4.855291e-001,-6.275695e+000,2020-06-23T17:02:50.304000,Normal,
764,0.000000e+000,4.821305e-001,-6.336708e+000,2020-06-23T17:02:50.353000,Normal,
765,0.000000e+000,4.821305e-001,-6.336708e+000,2020-06-23T17:02:50.403000,Normal,
766,0.000000e+000,4.855461e-001,-6.275390e+000,2020-06-23T17:02:50.453000,Normal,
767,0.000000e+000,4.855461e-001,-6.275390e+000,2020-06-23T17:02:50.503000,Normal,
768,0.000000e+000,4.877918e-001,-6.235311e+000,2020-06-23T17:02:50.553000,Normal,
769,0.000000e+000,4.877918e-001,-6.235311e+000,2020-06-23T17:02:50.603000,Normal,
770,0.000000e+000,4.865864e-001,-6.256801e+000,2020-06-23T17:02:50.654000,Normal,
771,0.000000e+000,4.865864e-001,-6.256801e+000,2020-06-23T17:02:50.703000,Normal,
772,0.000000e+000,4.836831e-001,-6.308782e+000,2020-06-23T17:02:50.753000,Normal,
773,0.000000e+000,4.836831e-001,-6.308782e+000,2020-06-23T17:02:50.803000,Normal,
774,0.000000e+000,4.799365e-001,-6.376324e+000,2020-06-23T17:02:50.853000,Normal,
775,0.000000e+000,4.799365e-001,-6.376324e+000,2020-06-23T17:02:50.903000,Normal,
776,0.000000e+000,4.777360e-001,-6.416241e+000,2020-06-23T17:02:50.953000,Normal,
777,0.000000e+000,4.777360e-001,-6.416241e+000,2020-06-23T17:02:51.004000,Normal,
778,0.000000e+000,4.784047e-001,-6.404092e+000,2020-06-23T17:02:51.053000,Normal,
779,0.000000e+000,4.784047e-001,-6.404092e+000,2020-06-23T17:02:51.104000,Normal,
780,0.000000e+000,4.807803e-001,-6.361067e+000,2020-06-23T17:02:51.153000,Normal,
781,0.000000e+000,4.807803e-001,-6.361067e+000,2020-06-23T17:02:51.204000,Normal,
782,0.000000e+000,4.853205e-001,-6.279427e+000,2020-06-23T17:02:51.253000,Normal,
783,0.000000e+000,4.853205e-001,-6.279427e+000,2020-06-23T17:02:51.304000,Normal,
784,0.000000e+000,4.948507e-001,-6.110516e+000,2020-06-23T17:02:51.353000,Normal,
785,0.000000e+000,4.948507e-001,-6.110516e+000,2020-06-23T17:02:51.403000,Normal,
786,0.000000e+000,5.070429e-001,-5.899106e+000,2020-06-23T17:02:51.454000,Normal,
787,0.000000e+000,5.070429e-001,-5.899106e+000,2020-06-23T17:02:51.503000,Normal,
788,0.000000e+000,5.135218e-001,-5.788822e+000,2020-06-23T17:02:51.554000,Normal,
789,0.000000e+000,5.135218e-001,-5.788822e+000,2020-06-23T17:02:51.603000,Normal,
790,0.000000e+000,5.080980e-001,-5.881051e+000,2020-06-23T17:02:51.654000,Normal,
791,0.000000e+000,5.080980e-001,-5.881051e+000,2020-06-23T17:02:51.703000,Normal,
792,0.000000e+000,4.959164e-001,-6.091831e+000,2020-06-23T17:02:51.753000,Normal,
793,0.000000e+000,4.959164e-001,-6.091831e+000,2020-06-23T17:02:51.804000,Normal,
794,0.000000e+000,4.892480e-001,-6.209419e+000,2020-06-23T17:02:51.853000,Normal,
795,0.000000e+000,4.892480e-001,-6.209419e+000,2020-06-23T17:02:51.904000,Normal,
796,0.000000e+000,4.901286e-001,-6.193799e+000,2020-06-23T17:02:51.953000,Normal,
797,0.000000e+000,4.901286e-001,-6.193799e+000,2020-06-23T17:02:52.004000,Normal,
798,0.000000e+000,4.920250e-001,-6.160257e+000,2020-06-23T17:02:52.053000,Normal,
799,0.000000e+000,4.920250e-001,-6.160257e+000,2020-06-23T17:02:52.104000,Normal,
800,0.000000e+000,4.921616e-001,-6.157846e+000,2020-06-23T17:02:52.154000,Normal,
801,0.000000e+000,4.921616e-001,-6.157846e+000,2020-06-23T17:02:52.204000,Normal,
802,0.000000e+000,4.889396e-001,-6.214896e+000,2020-06-23T17:02:52.254000,Normal,
803,0.000000e+000,4.889396e-001,-6.214896e+000,2020-06-23T17:02:52.304000,Normal,
804,0.000000e+000,4.802807e-001,-6.370097e+000,2020-06-23T17:02:52.354000,Normal,
805,0.000000e+000,4.802807e-001,-6.370097e+000,2020-06-23T17:02:52.403000,Normal,
806,0.000000e+000,4.719388e-001,-6.522287e+000,2020-06-23T17:02:52.454000,Normal,
807,0.000000e+000,4.719388e-001,-6.522287e+000,2020-06-23T17:02:52.504000,Normal,
808,0.000000e+000,4.720326e-001,-6.520561e+000,2020-06-23T17:02:52.554000,Normal,
809,0.000000e+000,4.720326e-001,-6.520561e+000,2020-06-23T17:02:52.604000,Normal,
810,0.000000e+000,4.786151e-001,-6.400273e+000,2020-06-23T17:02:52.654000,Normal,
811,0.000000e+000,4.786151e-001,-6.400273e+000,2020-06-23T17:02:52.704000,Normal,
812,0.000000e+000,4.849616e-001,-6.285853e+000,2020-06-23T17:02:52.753000,Normal,
813,0.000000e+000,4.849616e-001,-6.285853e+000,2020-06-23T17:02:52.804000,Normal,
814,0.000000e+000,4.889377e-001,-6.214930e+000,2020-06-23T17:02:52.854000,Normal,
815,0.000000e+000,4.889377e-001,-6.214930e+000,2020-06-23T17:02:52.904000,Normal,
816,0.000000e+000,4.904398e-001,-6.188286e+000,2020-06-23T17:02:52.954000,Normal,
817,0.000000e+000,4.904398e-001,-6.188286e+000,2020-06-23T17:02:53.003000,Normal,
818,0.000000e+000,4.876140e-001,-6.238477e+000,2020-06-23T17:02:53.053000,Normal,
819,0.000000e+000,4.876140e-001,-6.238477e+000,2020-06-23T17:02:53.103000,Normal,
820,0.000000e+000,4.822936e-001,-6.333770e+000,2020-06-23T17:02:53.153000,Normal,
821,0.000000e+000,4.822936e-001,-6.333770e+000,2020-06-23T17:02:53.204000,Normal,
822,0.000000e+000,4.798239e-001,-6.378362e+000,2020-06-23T17:02:53.253000,Normal,
823,0.000000e+000,4.798239e-001,-6.378362e+000,2020-06-23T17:02:53.304000,Normal,
824,0.000000e+000,4.821574e-001,-6.336223e+000,2020-06-23T17:02:53.353000,Normal,
825,0.000000e+000,4.821574e-001,-6.336223e+000,2020-06-23T17:02:53.403000,Normal,
826,0.000000e+000,4.843391e-001,-6.297009e+000,2020-06-23T17:02:53.453000,Normal,
827,0.000000e+000,4.843391e-001,-6.297009e+000,2020-06-23T17:02:53.503000,Normal,
828,0.000000e+000,4.839945e-001,-6.303191e+000,2020-06-23T17:02:53.554000,Normal,
829,0.000000e+000,4.839945e-001,-6.303191e+000,2020-06-23T17:02:53.603000,Normal,
830,0.000000e+000,4.855328e-001,-6.275628e+000,2020-06-23T17:02:53.654000,Normal,
831,0.000000e+000,4.855328e-001,-6.275628e+000,2020-06-23T17:02:53.703000,Normal,
832,0.000000e+000,4.899714e-001,-6.196586e+000,2020-06-23T17:02:53.753000,Normal,
833,0.000000e+000,4.899714e-001,-6.196586e+000,2020-06-23T17:02:53.803000,Normal,
834,0.000000e+000,4.935304e-001,-6.133722e+000,2020-06-23T17:02:53.853000,Normal,
835,0.000000e+000,4.935304e-001,-6.133722e+000,2020-06-23T17:02:53.903000,Normal,
836,0.000000e+000,4.959519e-001,-6.091209e+000,2020-06-23T17:02:53.953000,Normal,
837,0.000000e+000,4.959519e-001,-6.091209e+000,2020-06-23T17:02:54.004000,Normal,
838,0.000000e+000,5.001651e-001,-6.017732e+000,2020-06-23T17:02:54.053000,Normal,
839,0.000000e+000,5.001651e-001,-6.017732e+000,2020-06-23T17:02:54.104000,Normal,
840,0.000000e+000,5.040373e-001,-5.950746e+000,2020-06-23T17:02:54.153000,Normal,
841,0.000000e+000,5.040373e-001,-5.950746e+000,2020-06-23T17:02:54.204000,Normal,
842,0.000000e+000,5.012990e-001,-5.998064e+000,2020-06-23T17:02:54.253000,Normal,
843,0.000000e+000,5.012990e-001,-5.998064e+000,2020-06-23T17:02:54.304000,Normal,
844,0.000000e+000,4.921851e-001,-6.157431e+000,2020-06-23T17:02:54.354000,Normal,
845,0.000000e+000,4.921851e-001,-6.157431e+000,2020-06-23T17:02:54.403000,Normal,
846,0.000000e+000,4.857235e-001,-6.272218e+000,2020-06-23T17:02:54.454000,Normal,
847,0.000000e+000,4.857235e-001,-6.272218e+000,2020-06-23T17:02:54.503000,Normal,
848,0.000000e+000,4.862148e-001,-6.263437e+000,2020-06-23T17:02:54.554000,Normal,
849,0.000000e+000,4.862148e-001,-6.263437e+000,2020-06-23T17:02:54.603000,Normal,
850,0.000000e+000,4.866978e-001,-6.254813e+000,2020-06-23T17:02:54.654000,Normal,
851,0.000000e+000,4.866978e-001,-6.254813e+000,2020-06-23T17:02:54.704000,Normal,
852,0.000000e+000,4.820727e-001,-6.337750e+000,2020-06-23T17:02:54.753000,Normal,
853,0.000000e+000,4.820727e-001,-6.337750e+000,2020-06-23T17:02:54.804000,Normal,
854,0.000000e+000,4.803760e-001,-6.368374e+000,2020-06-23T17:02:54.853000,Normal,
855,0.000000e+000,4.803760e-001,-6.368374e+000,2020-06-23T17:02:54.904000,Normal,
856,0.000000e+000,4.893865e-001,-6.206960e+000,2020-06-23T17:02:54.953000,Normal,
857,0.000000e+000,4.893865e-001,-6.206960e+000,2020-06-23T17:02:55.004000,Normal,
858,0.000000e+000,5.010399e-001,-6.002553e+000,2020-06-23T17:02:55.054000,Normal,
859,0.000000e+000,5.010399e-001,-6.002553e+000,2020-06-23T17:02:55.104000,Normal,
860,0.000000e+000,5.040367e-001,-5.950757e+000,2020-06-23T17:02:55.154000,Normal,
861,0.000000e+000,5.040367e-001,-5.950757e+000,2020-06-23T17:02:55.204000,Normal,
862,0.000000e+000,4.994780e-001,-6.029673e+000,2020-06-23T17:02:55.254000,Normal,
863,0.000000e+000,4.994780e-001,-6.029673e+000,2020-06-23T17:02:55.304000,Normal,
864,0.000000e+000,4.959356e-001,-6.091495e+000,2020-06-23T17:02:55.354000,Normal,
